TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
313074.4852,-8969.4,4411.84,12696.55,11655.76,9403.23,10262.63,15171.53,15368.18
313074.4892,-8974.98,4410.36,12694.36,11655.76,9401.99,10263.02,15169.77,15366.75
313074.4932,-8976.51,4409.46,12695.55,11659.53,9401.99,10267.59,15171.72,15368.46
313074.4971,-8975.94,4409.7,12693.45,11660.29,9399.37,10268.5,15171.1,15367.32
313074.5011,-8970.74,4414.23,12696.74,11666.68,9402.32,10273.98,15175.39,15371.71
313074.5051,-8971.88,4411.32,12694.55,11665.25,9401.7,10272.27,15173.1,15369.89
313074.5091,-8967.26,4414.61,12705.8,11677.46,9412.24,10285.09,15184.45,15381.0
313074.5131,-8970.31,4411.84,12704.56,11679.36,9409.86,10286.81,15184.12,15380.34
313074.5171,-8971.5,4414.23,12694.98,11667.25,9399.13,10274.17,15174.1,15369.8
313074.5211,-8967.45,4419.95,12698.08,11666.73,9401.99,10274.32,15176.11,15372.66
313074.5251,-8964.92,4417.8,12700.27,11669.16,9404.95,10276.27,15179.68,15374.85
313074.5291,-8960.58,4418.99,12707.9,11676.98,9412.1,10285.38,15187.79,15382.96
313074.5331,-8957.91,4426.15,12714.82,11681.89,9419.16,10290.34,15195.04,15390.59
313074.5371,-8962.49,4424.72,12709.76,11675.93,9415.58,10283.19,15190.51,15384.77
313074.5411,-8961.49,4425.62,12707.62,11674.12,9412.43,10281.33,15187.93,15382.63
313074.5451,-8961.2,4421.95,12704.23,11666.73,9408.14,10274.94,15183.21,15377.38
313074.5491,-8960.82,4421.76,12698.94,11655.28,9402.8,10264.21,15175.92,15370.37
313074.5531,-8957.58,4429.87,12695.84,11648.94,9400.75,10258.39,15172.15,15367.32
313074.5571,-8953.81,4433.25,12693.22,11650.13,9397.89,10257.91,15171.48,15366.99
313074.5609,-8949.23,4434.97,12699.41,11656.24,9403.04,10264.35,15177.06,15371.47
313074.5649,-8947.9,4435.73,12697.36,11653.76,9400.18,10261.92,15174.82,15369.85
313074.5689,-8947.66,4436.06,12698.7,11653.14,9403.23,10262.3,15176.73,15370.9
313074.5729,-8943.51,4437.21,12696.41,11648.42,9400.85,10256.72,15173.48,15367.41
313074.5769,-8943.84,4436.02,12694.93,11645.7,9398.8,10254.1,15170.39,15366.27
313074.5809,-8951.05,4432.3,12684.2,11638.31,9386.68,10247.37,15161.37,15357.31
313074.5849,-8960.77,4426.15,12685.82,11639.74,9390.74,10248.57,15162.14,15357.54
313074.5889,-8962.87,4423.76,12690.26,11642.17,9397.22,10251.33,15165.86,15361.5
313074.5929,-8957.43,4425.34,12689.64,11642.74,9396.03,10252.14,15165.66,15361.22
313074.5969,-8953.91,4423.33,12695.36,11647.51,9401.47,10256.01,15170.62,15366.51
313074.6009,-8959.68,4416.94,12691.74,11642.08,9398.13,10251.09,15164.66,15360.26
313074.6049,-8961.63,4417.85,12680.25,11633.21,9386.35,10241.13,15154.32,15348.53
313074.6089,-8965.11,4420.95,12680.72,11633.78,9385.35,10241.46,15154.65,15349.82
313074.6129,-8971.74,4416.37,12690.21,11643.51,9396.74,10252.14,15165.28,15359.88
313074.6169,-8970.45,4412.03,12688.69,11643.74,9395.93,10251.95,15164.42,15358.64
313074.6209,-8972.93,4408.41,12685.73,11635.35,9392.64,10244.32,15157.94,15353.25
313074.6248,-8971.41,4409.22,12688.5,11633.68,9395.98,10242.65,15159.23,15354.44
313074.6288,-8967.21,4410.79,12687.73,11636.88,9395.98,10246.66,15160.71,15355.64
313074.6328,-8963.06,4415.99,12692.93,11645.8,9399.89,10254.1,15166.38,15362.22
313074.6368,-8963.78,4414.27,12703.32,11654.81,9409.62,10262.06,15176.15,15371.32
313074.6408,-8965.92,4412.46,12690.97,11649.09,9394.93,10258.01,15167.76,15362.31
313074.6448,-8962.3,4415.99,12690.93,11645.37,9397.32,10253.91,15165.66,15361.22
313074.6488,-8952.38,4425.48,12703.75,11656.09,9410.53,10264.25,15177.39,15373.76
313074.6528,-8954.81,4425.19,12701.51,11659.62,9406.04,10268.59,15177.92,15374.57
313074.6568,-8956.0,4427.72,12709.91,11668.49,9415.29,10276.56,15188.03,15384.29
313074.6608,-8950.9,4433.11,12722.06,11674.79,9427.83,10281.99,15196.8,15393.16
313074.6648,-8945.8,4436.78,12722.21,11673.83,9428.22,10281.37,15196.8,15392.31
313074.6688,-8941.7,4440.78,12720.63,11672.88,9426.31,10281.56,15195.99,15391.64
313074.6728,-8944.13,4439.78,12713.82,11667.4,9418.82,10275.17,15189.84,15385.96
313074.6768,-8951.95,4433.2,12697.6,11650.23,9402.94,10258.72,15175.01,15370.75
313074.6808,-8939.55,4442.26,12705.71,11656.19,9410.1,10265.07,15181.83,15377.28
313074.6848,-8948.28,4434.11,12698.7,11650.04,9404.23,10257.58,15175.54,15369.51
313074.6886,-8948.99,4434.06,12691.93,11642.93,9397.41,10250.76,15167.33,15363.17
313074.6926,-8945.42,4436.73,12681.44,11634.88,9386.73,10244.23,15157.94,15353.63
313074.6966,-8952.81,4431.87,12683.11,11634.64,9389.02,10243.61,15158.32,15354.06
313074.7006,-8966.4,4420.9,12677.62,11629.25,9384.35,10235.93,15152.36,15348.05
313074.7046,-8964.11,4418.37,12674.33,11628.3,9380.15,10235.6,15149.74,15345.38
313074.7086,-8950.9,4424.81,12687.06,11640.69,9392.64,10249.09,15161.66,15357.4
313074.7126,-8950.9,4423.67,12695.74,11649.04,9401.75,10256.96,15169.81,15366.51
313074.7166,-8954.0,4424.29,12700.51,11656.95,9407.62,10264.3,15175.39,15372.37
313074.7206,-8953.95,4425.86,12712.24,11670.02,9419.97,10277.99,15185.64,15382.91
313074.7246,-8965.02,4417.61,12700.46,11660.58,9408.05,10268.5,15175.68,15371.28
313074.7286,-8968.5,4411.94,12687.3,11647.65,9393.65,10256.2,15162.8,15357.4
313074.7326,-8968.21,4409.03,12685.11,11645.8,9391.79,10254.34,15161.13,15355.49
313074.7366,-8962.2,4414.7,12692.5,11654.66,9400.42,10262.59,15169.05,15364.31
313074.7406,-8964.97,4411.46,12688.54,11652.47,9395.41,10259.58,15166.19,15361.26
313074.7446,-8976.08,4401.16,12685.68,11649.23,9392.83,10258.1,15163.38,15358.64
313074.7486,-8972.84,4407.79,12702.37,11664.82,9409.09,10273.36,15177.44,15374.14
313074.7525,-8965.54,4411.03,12701.04,11662.91,9408.52,10270.64,15175.68,15373.04
313074.7565,-8965.25,4410.22,12695.5,11657.0,9404.33,10264.97,15172.01,15367.89
313074.7605,-8969.64,4406.93,12690.35,11654.86,9397.22,10262.16,15166.95,15363.36
313074.7645,-8968.45,4407.98,12690.26,11657.33,9397.17,10264.25,15166.9,15363.65
313074.7685,-8967.11,4410.6,12696.41,11661.01,9403.18,10268.98,15172.29,15368.13
313074.7725,-8974.12,4407.69,12700.13,11663.82,9408.09,10271.69,15175.77,15372.04
313074.7765,-8980.99,4403.78,12693.55,11657.19,9402.18,10266.16,15170.29,15367.37
313074.7805,-8970.98,4409.22,12689.88,11649.75,9397.32,10259.49,15166.9,15363.12
313074.7845,-8958.29,4419.18,12692.21,11650.23,9399.94,10257.91,15167.95,15363.36
313074.7885,-8956.62,4420.14,12685.78,11642.74,9393.36,10251.14,15162.52,15357.64
313074.7925,-8960.77,4418.18,12693.5,11650.04,9400.08,10258.39,15170.77,15366.37
313074.7965,-8960.3,4425.62,12704.04,11658.81,9410.1,10265.97,15179.92,15375.33
313074.8005,-8951.38,4434.49,12696.94,11654.81,9402.66,10262.2,15174.34,15370.08
313074.8045,-8949.52,4430.34,12680.96,11641.22,9385.54,10249.28,15160.09,15355.02
313074.8085,-8955.29,4423.19,12675.48,11627.58,9381.49,10235.69,15152.36,15346.96
313074.8125,-8959.68,4423.05,12679.15,11632.59,9384.06,10240.6,15155.46,15351.96
313074.8163,-8954.81,4426.29,12673.47,11627.01,9378.01,10234.31,15149.31,15345.0
313074.8203,-8943.65,4436.64,12671.76,11625.34,9378.48,10232.93,15147.88,15342.67
313074.8243,-8940.65,4440.5,12683.82,11638.36,9391.45,10246.18,15159.7,15354.3
313074.8283,-8942.18,4435.35,12692.6,11643.79,9398.8,10252.67,15165.9,15361.02
313074.8323,-8951.05,4425.1,12698.94,11650.52,9404.8,10260.34,15172.58,15367.22
313074.8363,-8958.77,4417.94,12698.94,11654.28,9405.57,10263.16,15173.72,15368.13
313074.8403,-8957.48,4419.57,12705.61,11661.63,9413.91,10269.79,15179.92,15374.52
313074.8443,-8960.68,4415.18,12700.46,11659.05,9408.52,10267.16,15176.44,15370.7
313074.8483,-8961.73,4414.13,12692.83,11652.28,9399.7,10261.25,15168.86,15364.08
313074.8523,-8957.72,4418.23,12702.99,11660.62,9411.15,10268.93,15177.54,15373.9
313074.8563,-8958.77,4418.23,12701.94,11661.67,9409.95,10269.21,15176.77,15372.14
313074.8603,-8962.01,4413.18,12697.17,11660.2,9405.04,10269.07,15174.25,15369.8
313074.8643,-8963.73,4412.03,12699.22,11663.87,9407.09,10271.84,15176.92,15372.04
313074.8683,-8965.35,4410.12,12704.9,11666.35,9411.86,10274.36,15180.78,15376.0
313074.8723,-8971.31,4405.07,12705.85,11666.44,9412.81,10275.65,15181.88,15377.95
313074.8763,-8980.08,4399.11,12706.81,11666.92,9414.39,10275.41,15182.35,15378.52
313074.8802,-8977.27,4403.59,12707.28,11667.68,9414.01,10275.37,15182.88,15378.38
313074.8842,-8966.73,4409.27,12703.75,11668.25,9410.53,10276.08,15180.16,15376.33
313074.8882,-8965.11,4411.94,12701.89,11666.59,9409.38,10273.65,15178.4,15374.38
313074.8922,-8971.55,4402.78,12692.07,11656.05,9398.37,10262.78,15168.38,15363.65
313074.8962,-8971.88,4402.73,12690.5,11654.52,9396.89,10262.01,15168.1,15363.46
313074.9002,-8970.36,4409.5,12697.75,11658.38,9405.28,10267.4,15174.72,15370.32
313074.9042,-8970.02,4405.79,12688.78,11645.27,9396.27,10255.1,15164.14,15360.02
313074.9082,-8962.11,4410.22,12684.82,11642.03,9391.83,10251.81,15161.8,15356.49
313074.9122,-8958.82,4413.51,12684.3,11644.56,9390.55,10252.62,15162.66,15357.26
313074.9162,-8953.62,4420.23,12686.59,11644.13,9391.12,10252.52,15164.42,15358.83
313074.9202,-8951.14,4425.81,12690.35,11643.74,9394.79,10251.33,15166.76,15361.93
313074.9242,-8949.14,4430.87,12688.92,11642.79,9393.74,10250.33,15165.62,15361.6
313074.9282,-8947.9,4431.2,12679.01,11635.16,9383.39,10242.84,15157.37,15352.68
313074.9322,-8953.05,4425.57,12672.14,11628.25,9375.76,10237.84,15150.45,15346.58
313074.9362,-8953.0,4424.48,12680.96,11634.88,9386.64,10244.42,15158.32,15353.54
313074.9402,-8943.99,4432.11,12691.5,11644.36,9398.03,10253.24,15168.14,15363.08
313074.9441,-8948.14,4431.63,12685.44,11644.79,9389.26,10253.67,15164.19,15358.83
313074.9481,-8948.33,4427.72,12686.25,11646.32,9391.93,10253.57,15164.52,15359.5
313074.9521,-8949.61,4423.71,12689.4,11648.37,9395.36,10255.62,15165.9,15362.79
313074.9561,-8954.38,4420.47,12701.23,11657.14,9408.33,10264.92,15175.25,15371.75
313074.9601,-8956.53,4415.99,12710.95,11666.25,9418.63,10275.56,15185.36,15380.81
313074.9641,-8967.45,4411.17,12703.04,11661.58,9410.43,10269.83,15178.59,15374.81
313074.9681,-8968.78,4412.22,12708.43,11667.21,9416.39,10275.03,15183.45,15379.81
313074.9721,-8968.16,4411.41,12712.05,11669.49,9419.97,10277.65,15186.12,15381.86
313074.9761,-8968.78,4409.93,12709.0,11667.21,9415.39,10276.37,15183.12,15379.86
313074.9801,-8973.03,4406.41,12704.99,11670.3,9409.95,10279.37,15183.5,15379.0
313074.9841,-8976.79,4403.26,12709.14,11675.03,9414.82,10283.52,15187.69,15382.53
313074.9881,-8976.03,4405.31,12711.19,11671.64,9418.68,10281.04,15188.08,15384.01
313074.9921,-8985.85,4398.06,12704.8,11668.35,9411.24,10276.99,15183.45,15379.34
313074.9961,-9000.54,4389.86,12700.03,11664.25,9406.38,10271.69,15179.45,15375.43
313075.0001,-8996.06,4391.24,12695.89,11657.91,9402.37,10265.88,15173.82,15370.28
313075.0041,-8982.8,4402.26,12696.22,11659.72,9401.7,10268.36,15174.34,15370.23
313075.0079,-8979.61,4400.92,12698.37,11661.91,9404.76,10269.79,15177.49,15371.75
313075.0119,-8979.61,4394.63,12703.09,11664.11,9409.62,10272.5,15181.88,15376.0
313075.0159,-8987.57,4387.19,12688.07,11649.18,9394.79,10257.2,15167.33,15361.74
313075.0199,-8981.52,4399.78,12679.15,11638.69,9385.59,10247.61,15157.22,15352.92
313075.0239,-8974.7,4411.27,12681.44,11639.83,9388.16,10248.47,15159.66,15354.21
313075.0279,-8975.41,4410.7,12678.67,11639.88,9385.16,10248.76,15157.32,15352.54
313075.0319,-8963.68,4416.9,12674.76,11635.5,9381.34,10244.32,15152.69,15347.72
313075.0359,-8960.82,4418.37,12671.81,11630.44,9377.91,10240.13,15148.78,15344.72
313075.0399,-8968.64,4408.98,12676.62,11634.16,9382.96,10242.99,15153.79,15349.34
313075.0439,-8973.6,4406.26,12670.57,11628.92,9375.05,10237.27,15147.26,15342.76
313075.0479,-8967.5,4411.32,12674.57,11631.54,9381.2,10239.98,15151.88,15346.91
313075.0519,-8954.43,4419.37,12683.11,11634.26,9388.78,10242.75,15157.42,15353.2
313075.0559,-8955.91,4416.66,12684.68,11633.87,9391.64,10242.65,15158.42,15353.63
313075.0599,-8967.02,4409.98,12680.91,11629.3,9389.26,10237.46,15155.27,15350.11
313075.0639,-8964.11,4413.94,12682.77,11636.64,9388.88,10243.7,15157.37,15353.49
313075.0679,-8958.91,4417.71,12688.45,11641.79,9396.03,10249.19,15162.52,15358.64
313075.0718,-8959.1,4416.75,12689.35,11641.31,9397.32,10248.42,15163.47,15359.17
313075.0758,-8963.25,4414.23,12693.26,11648.75,9401.66,10256.77,15168.62,15364.46
313075.0798,-8968.74,4410.55,12697.17,11654.19,9405.38,10262.68,15173.29,15367.89
313075.0838,-8972.46,4408.22,12696.65,11656.09,9404.71,10264.92,15173.48,15368.37
313075.0878,-8972.65,4408.55,12694.17,11654.57,9402.94,10262.92,15171.96,15366.27
313075.0918,-8975.89,4407.69,12687.4,11653.33,9394.69,10261.25,15167.52,15361.93
313075.0958,-8980.04,4404.21,12681.87,11649.85,9388.59,10257.1,15162.33,15357.31
313075.0998,-8983.71,4401.88,12678.82,11649.28,9383.63,10255.53,15158.8,15354.64
313075.1038,-8979.85,4403.16,12679.01,11649.42,9385.35,10255.15,15159.75,15354.3
313075.1078,-8974.6,4405.07,12684.44,11652.38,9392.45,10259.63,15164.76,15358.4
313075.1118,-8974.89,4404.93,12688.21,11658.0,9395.89,10266.69,15169.62,15364.17
313075.1158,-8975.55,4400.06,12687.49,11657.86,9394.5,10266.26,15167.76,15363.65
313075.1198,-8969.93,4401.64,12692.12,11660.05,9399.51,10267.02,15171.43,15366.65
313075.1238,-8974.03,4398.54,12684.49,11651.95,9392.79,10259.39,15163.23,15359.79
313075.1278,-8974.12,4401.59,12685.49,11653.38,9392.69,10261.11,15165.0,15361.5
313075.1318,-8974.46,4402.88,12686.92,11653.57,9391.98,10262.3,15166.67,15362.17
313075.1356,-8982.28,4400.3,12688.92,11649.09,9395.08,10258.2,15166.38,15361.6
313075.1396,-8971.17,4407.6,12696.98,11651.9,9404.09,10260.96,15172.63,15367.32
313075.1436,-8962.54,4410.98,12693.31,11646.18,9400.99,10254.81,15167.0,15362.17
313075.1476,-8963.78,4408.98,12681.29,11636.69,9388.97,10246.04,15156.8,15351.68
313075.1516,-8962.92,4411.27,12676.43,11633.92,9381.1,10242.08,15151.93,15347.43
313075.1556,-8968.5,4407.02,12670.52,11628.3,9374.43,10236.31,15146.97,15341.71
313075.1596,-8964.97,4409.65,12681.58,11638.45,9387.35,10246.85,15158.7,15353.82
313075.1636,-8964.49,4407.22,12682.34,11639.21,9388.97,10247.95,15159.89,15356.02
313075.1676,-8953.72,4418.99,12676.67,11637.36,9381.15,10245.42,15156.13,15351.63
313075.1716,-8952.9,4419.66,12676.05,11637.02,9380.63,10244.66,15155.75,15350.39
313075.1756,-8958.44,4415.08,12675.91,11635.73,9380.29,10242.65,15154.75,15349.58
313075.1796,-8952.81,4419.04,12675.1,11638.02,9379.44,10246.09,15155.41,15351.11
313075.1836,-8955.91,4417.66,12675.81,11643.32,9379.2,10251.95,15157.08,15352.97
313075.1876,-8954.96,4422.28,12681.63,11648.56,9386.25,10256.34,15162.61,15358.35
313075.1916,-8953.19,4425.14,12687.83,11655.24,9392.41,10263.21,15169.62,15365.03
313075.1956,-8946.85,4431.77,12695.6,11661.96,9401.23,10270.74,15176.68,15371.94
313075.1995,-8946.75,4427.82,12692.21,11657.67,9396.51,10267.07,15172.29,15367.7
313075.2035,-8952.57,4421.76,12689.31,11657.62,9394.6,10266.59,15170.53,15366.37
313075.2075,-8952.67,4422.76,12695.6,11663.39,9402.18,10272.65,15175.63,15372.42
313075.2115,-8960.11,4415.04,12695.98,11660.39,9402.66,10270.02,15174.1,15370.04
313075.2155,-8960.77,4413.27,12698.51,11666.11,9404.37,10276.13,15178.35,15373.14
313075.2195,-8964.16,4406.79,12692.79,11663.34,9398.37,10272.69,15172.96,15368.51
313075.2235,-8970.31,4401.4,12682.01,11652.76,9389.07,10261.73,15161.37,15358.26
313075.2275,-8975.79,4399.01,12686.44,11655.57,9394.55,10264.87,15165.76,15361.93
313075.2315,-8971.36,4404.26,12690.88,11660.91,9397.41,10270.45,15171.48,15366.08
313075.2355,-8966.07,4408.55,12685.92,11656.71,9393.17,10265.26,15166.24,15361.36
313075.2395,-8969.55,4404.83,12687.92,11655.48,9395.27,10263.59,15166.38,15361.45
313075.2435,-8971.74,4401.88,12688.07,11653.33,9395.46,10261.39,15165.19,15359.88
313075.2475,-8976.75,4398.63,12680.77,11648.32,9387.92,10255.77,15158.37,15353.49
313075.2515,-8976.41,4399.97,12677.67,11646.89,9385.3,10254.67,15157.37,15350.77
313075.2555,-8969.69,4403.02,12677.86,11642.03,9386.64,10250.0,15155.6,15350.82
313075.2595,-8970.69,4401.26,12683.63,11644.65,9392.41,10251.9,15160.09,15355.59
313075.2634,-8968.64,4404.93,12685.68,11647.7,9393.88,10255.77,15162.04,15357.4
313075.2674,-8965.92,4402.73,12674.52,11641.22,9381.34,10249.33,15153.84,15348.15
313075.2714,-8962.54,4408.98,12676.05,11640.45,9383.16,10249.04,15154.89,15348.87
313075.2754,-8963.78,4405.64,12677.62,11641.79,9385.06,10250.52,15156.56,15350.58
313075.2794,-8965.87,4400.16,12683.68,11652.38,9391.26,10261.44,15164.9,15359.21
313075.2834,-8960.25,4407.22,12699.99,11670.92,9406.47,10279.37,15181.11,15375.57
313075.2874,-8961.44,4409.7,12700.23,11671.54,9404.99,10279.04,15181.21,15376.05
313075.2914,-8960.68,4415.32,12695.84,11665.82,9400.89,10275.13,15177.35,15372.09
313075.2954,-8954.86,4422.52,12699.18,11667.54,9404.99,10275.99,15180.49,15375.04
313075.2994,-8959.77,4417.8,12692.02,11659.67,9399.56,10268.64,15173.58,15368.89
313075.3034,-8958.77,4418.09,12689.5,11656.19,9396.27,10264.92,15171.2,15365.89
313075.3074,-8947.56,4425.1,12688.3,11655.38,9393.74,10263.25,15170.48,15364.51
313075.3114,-8945.99,4426.86,12689.83,11658.05,9394.84,10266.21,15172.48,15367.37
313075.3154,-8945.75,4429.29,12704.99,11667.63,9409.81,10276.13,15183.83,15378.67
313075.3194,-8949.71,4423.29,12704.09,11665.25,9409.71,10273.36,15182.93,15376.71
313075.3234,-8953.52,4418.76,12711.19,11669.78,9418.54,10277.7,15189.03,15382.34
313075.3272,-8959.1,4412.51,12715.77,11673.5,9423.69,10281.28,15192.03,15387.78
313075.3312,-8954.96,4414.75,12721.49,11684.09,9427.41,10291.63,15199.95,15395.12
313075.3352,-8956.48,4415.46,12720.25,11682.99,9426.98,10291.24,15198.47,15392.5
313075.3392,-8964.35,4409.84,12711.48,11675.22,9418.82,10284.62,15190.13,15383.48
313075.3432,-8970.98,4402.59,12701.32,11661.1,9408.71,10270.98,15177.54,15371.75
313075.3472,-8969.98,4400.83,12695.22,11651.85,9401.99,10260.06,15169.91,15363.84
313075.3512,-8956.48,4410.6,12698.46,11655.38,9407.81,10264.35,15173.82,15368.08
313075.3552,-8956.34,4408.22,12706.09,11663.96,9415.72,10274.32,15181.45,15376.47
313075.3592,-8959.72,4406.83,12703.28,11656.38,9411.38,10266.02,15175.96,15370.56
313075.3632,-8965.11,4399.73,12685.11,11637.83,9393.03,10248.09,15158.13,15353.16
313075.3672,-8970.21,4391.96,12681.25,11637.83,9388.4,10248.42,15157.42,15351.58
313075.3712,-8976.32,4392.24,12684.06,11642.7,9392.07,10251.57,15161.23,15356.45
313075.3752,-8981.04,4394.53,12684.49,11642.46,9392.26,10251.43,15160.47,15356.35
313075.3792,-8981.56,4395.49,12682.68,11639.36,9390.26,10250.05,15158.66,15353.82
313075.3832,-8971.55,4404.02,12686.44,11645.41,9395.03,10255.0,15164.04,15359.5
313075.3872,-8965.35,4411.08,12690.69,11652.76,9399.27,10260.96,15170.29,15365.27
313075.3911,-8962.73,4409.79,12692.07,11654.95,9397.94,10264.3,15171.24,15366.13
313075.3951,-8960.01,4409.03,12697.17,11660.77,9404.09,10269.5,15177.2,15371.75
313075.3991,-8956.81,4413.94,12698.13,11664.68,9404.42,10273.65,15179.3,15374.61
313075.4031,-8954.1,4417.42,12698.22,11662.53,9403.09,10272.27,15178.4,15373.04
313075.4071,-8954.48,4413.65,12698.79,11662.63,9404.09,10270.79,15178.73,15373.71
313075.4111,-8964.54,4406.26,12693.12,11656.52,9398.37,10266.02,15173.1,15368.37
313075.4151,-8956.29,4412.27,12695.17,11659.67,9399.08,10269.6,15175.15,15370.13
313075.4191,-8941.03,4427.34,12712.86,11675.88,9418.58,10285.28,15192.42,15386.68
313075.4231,-8945.51,4427.48,12711.48,11675.45,9418.77,10283.42,15190.75,15386.39
313075.4271,-8955.86,4414.13,12707.38,11665.54,9413.67,10273.6,15183.36,15379.57
313075.4311,-8948.14,4422.24,12720.3,11675.88,9426.4,10285.52,15194.85,15391.07
313075.4351,-8940.75,4432.34,12718.82,11677.31,9425.74,10286.86,15195.23,15390.3
313075.4391,-8935.36,4432.39,12709.0,11669.68,9415.91,10279.56,15185.5,15381.67
313075.4431,-8943.03,4423.43,12717.11,11676.12,9424.35,10286.33,15193.32,15388.4
313075.4471,-8950.19,4417.18,12717.58,11674.6,9423.59,10284.81,15194.18,15388.63
313075.4511,-8947.71,4420.9,12706.09,11666.82,9413.2,10275.84,15183.83,15379.14
313075.455,-8950.43,4416.8,12708.0,11667.87,9416.63,10277.75,15185.64,15380.62
313075.459,-8955.72,4411.75,12711.0,11667.54,9418.87,10276.84,15187.31,15381.48
313075.463,-8958.91,4409.17,12705.71,11660.01,9412.05,10269.5,15182.07,15376.81
313075.467,-8967.45,4402.78,12698.84,11659.72,9404.18,10269.55,15176.49,15372.95
313075.471,-8971.88,4400.25,12691.07,11653.71,9396.51,10263.25,15170.29,15364.55
313075.475,-8965.11,4400.78,12688.78,11646.56,9395.89,10256.77,15165.52,15359.64
313075.479,-8960.39,4402.45,12686.97,11646.7,9394.41,10256.82,15163.76,15358.59
313075.483,-8966.54,4397.92,12678.82,11640.74,9384.06,10250.33,15156.51,15350.34
313075.487,-8962.49,4399.44,12685.49,11647.56,9390.88,10256.96,15163.47,15357.97
313075.491,-8962.01,4398.3,12693.84,11653.52,9400.32,10263.21,15170.86,15365.36
313075.495,-8964.64,4399.2,12692.88,11652.14,9400.8,10260.39,15169.57,15364.7
313075.499,-8968.5,4399.59,12688.21,11646.03,9397.13,10254.05,15165.28,15359.93
313075.503,-8956.77,4407.31,12690.97,11647.18,9399.94,10255.39,15167.05,15361.36
313075.507,-8944.37,4415.75,12686.44,11642.41,9395.17,10249.57,15162.9,15356.88
313075.511,-8941.6,4418.66,12690.5,11646.84,9397.94,10254.24,15166.52,15361.88
313075.515,-8954.96,4411.13,12687.02,11647.37,9393.45,10256.24,15165.14,15360.5
313075.5188,-8955.53,4407.98,12684.01,11648.18,9389.4,10257.01,15163.61,15359.21
313075.5228,-8947.85,4413.32,12691.88,11655.67,9397.6,10264.3,15170.77,15365.89
313075.5268,-8943.89,4416.32,12700.08,11661.96,9406.95,10271.93,15179.45,15373.9
313075.5308,-8946.8,4411.36,12695.98,11658.72,9402.23,10267.21,15174.92,15369.32
313075.5348,-8952.43,4409.12,12693.69,11660.53,9399.65,10269.4,15175.15,15369.32
313075.5388,-8961.77,4405.83,12696.89,11665.06,9401.61,10274.27,15177.63,15370.99
313075.5428,-8958.67,4412.65,12693.5,11662.44,9397.7,10270.64,15173.82,15369.23
313075.5468,-8946.37,4419.66,12697.84,11664.87,9402.04,10271.5,15177.97,15373.42
313075.5508,-8943.65,4422.09,12701.61,11667.06,9407.24,10274.22,15181.26,15376.0
313075.5548,-8935.79,4429.34,12705.09,11674.02,9408.71,10281.52,15184.74,15381.58
313075.5588,-8940.13,4421.85,12707.14,11673.83,9412.29,10282.57,15186.93,15383.67
313075.5628,-8942.94,4421.19,12703.94,11672.02,9410.19,10280.99,15184.69,15381.39
313075.5668,-8945.85,4420.9,12716.2,11681.84,9423.35,10290.67,15194.7,15390.78
313075.5708,-8958.2,4412.84,12704.18,11672.59,9411.62,10280.66,15183.26,15379.38
313075.5748,-8959.25,4411.17,12684.3,11657.57,9389.31,10266.11,15164.9,15360.64
313075.5788,-8957.72,4411.46,12684.16,11651.09,9390.55,10260.06,15162.47,15358.74
313075.5827,-8961.92,4406.88,12688.59,11652.71,9395.89,10261.39,15166.19,15361.55
313075.5867,-8957.48,4407.93,12685.82,11653.09,9391.79,10262.4,15165.09,15359.55
313075.5907,-8956.34,4409.84,12682.15,11651.47,9388.21,10260.25,15161.56,15356.45
313075.5947,-8958.2,4406.17,12687.11,11654.28,9394.69,10262.54,15166.09,15360.4
313075.5987,-8965.59,4397.92,12686.21,11652.66,9393.41,10261.73,15164.28,15358.97
313075.6027,-8971.41,4397.3,12675.24,11643.55,9381.49,10251.9,15153.6,15348.44
313075.6067,-8970.79,4399.97,12667.71,11633.25,9375.67,10242.32,15145.69,15340.57
313075.6107,-8976.03,4395.68,12669.18,11630.3,9377.58,10238.98,15145.69,15340.09
313075.6147,-8974.51,4399.11,12677.0,11637.26,9385.25,10245.37,15153.46,15349.49
313075.6187,-8971.02,4404.02,12686.06,11647.13,9393.22,10255.48,15164.57,15358.21
313075.6227,-8966.97,4401.16,12689.26,11646.75,9396.94,10255.53,15164.66,15359.07
313075.6267,-8957.96,4407.07,12701.47,11655.28,9409.91,10263.97,15175.63,15370.7
313075.6307,-8955.05,4410.7,12709.52,11663.96,9416.39,10272.55,15184.17,15379.34
313075.6347,-8956.67,4405.21,12699.22,11656.09,9405.52,10263.54,15175.77,15369.75
313075.6387,-8955.29,4402.69,12701.23,11659.19,9407.0,10266.88,15177.54,15371.28
313075.6427,-8949.9,4408.31,12705.61,11663.72,9412.19,10273.93,15182.07,15377.71
313075.6465,-8954.57,4410.46,12713.58,11667.44,9421.49,10276.46,15188.46,15384.87
313075.6505,-8964.11,4402.69,12711.91,11665.25,9420.21,10273.6,15187.22,15383.39
313075.6545,-8963.92,4403.26,12702.47,11657.91,9409.0,10265.11,15178.73,15374.38
313075.6585,-8951.28,4416.18,12694.6,11654.86,9399.56,10262.49,15173.15,15367.89
313075.6625,-8942.8,4419.28,12696.89,11659.81,9402.94,10267.02,15176.97,15371.52
313075.6665,-8946.99,4416.23,12702.7,11663.82,9409.09,10270.79,15182.69,15377.62
