TimeStamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
313252.1138,-8834.94,4234.65,13011.5,12359.19,9715.99,11070.78,15826.08,16071.04
313252.1178,-8827.02,4239.99,13006.55,12353.33,9710.6,11065.63,15820.89,16065.74
313252.1218,-8821.97,4248.71,12992.91,12347.13,9693.34,11058.47,15811.11,16054.78
313252.1258,-8824.49,4247.48,12987.47,12343.12,9688.19,11053.28,15805.72,16050.39
313252.1298,-8814.53,4254.15,12997.06,12347.94,9698.2,11057.52,15812.35,16057.21
313252.1338,-8812.95,4257.92,13000.11,12348.03,9703.26,11059.81,15815.64,16059.78
313252.1378,-8807.52,4266.83,13006.16,12358.09,9710.03,11069.82,15823.56,16066.84
313252.1418,-8801.56,4275.23,13011.17,12358.38,9714.65,11069.59,15826.66,16070.84
313252.1458,-8798.31,4270.36,12999.44,12344.7,9702.06,11055.14,15813.16,16058.4
313252.1498,-8801.56,4268.55,12991.48,12332.58,9695.72,11044.07,15803.63,16048.58
313252.1538,-8802.22,4271.75,12994.0,12333.97,9698.58,11046.03,15805.96,16051.72
313252.1576,-8796.45,4279.14,12997.15,12336.64,9701.35,11048.84,15809.35,16054.25
313252.1616,-8785.06,4287.29,12995.58,12339.4,9698.39,11051.37,15809.92,16054.44
313252.1656,-8776.38,4294.06,12997.44,12339.02,9699.77,11050.85,15808.87,16054.49
313252.1696,-8769.42,4304.7,12994.72,12338.4,9696.68,11051.56,15806.25,16051.34
313252.1736,-8766.89,4309.37,12992.57,12338.21,9695.91,11050.03,15804.91,16050.53
313252.1776,-8770.66,4305.74,12996.29,12344.84,9700.49,11056.23,15810.44,16055.82
313252.1816,-8757.69,4314.57,13003.4,12355.14,9707.36,11066.82,15819.27,16063.88
313252.1856,-8755.59,4317.0,13003.02,12352.61,9707.74,11064.2,15818.26,16062.55
313252.1896,-8749.49,4325.91,13009.55,12359.43,9714.13,11069.97,15823.46,16068.79
313252.1936,-8749.72,4323.53,13015.56,12364.2,9719.18,11074.26,15829.85,16073.8
313252.1976,-8741.95,4330.73,12993.19,12347.22,9692.81,11057.33,15809.68,16053.49
313252.2016,-8739.14,4334.83,13006.16,12362.62,9707.4,11074.35,15822.98,16068.41
313252.2056,-8745.72,4331.49,13003.4,12362.91,9704.02,11074.78,15822.13,16067.55
313252.2096,-8750.25,4333.26,12987.19,12340.83,9688.76,11052.9,15806.01,16050.87
313252.2136,-8747.77,4341.79,12988.0,12342.6,9690.67,11055.18,15807.54,16051.96
313252.2176,-8746.67,4345.51,12987.19,12344.55,9689.71,11055.95,15807.2,16052.3
313252.2215,-8736.47,4351.33,12990.95,12349.56,9692.43,11059.91,15810.44,16055.63
313252.2255,-8721.21,4360.58,12997.68,12357.76,9699.16,11068.25,15817.6,16062.79
313252.2295,-8727.5,4360.44,12990.19,12346.7,9691.76,11057.57,15809.54,16054.11
313252.2335,-8728.08,4359.44,12987.62,12340.12,9688.43,11051.85,15804.86,16048.48
313252.2375,-8724.02,4361.34,12990.29,12344.6,9691.19,11056.38,15808.44,16052.3
313252.2415,-8714.2,4366.3,12989.33,12344.93,9690.43,11055.66,15806.63,16052.15
313252.2455,-8712.1,4367.26,12991.95,12339.21,9695.72,11048.89,15806.96,16052.15
313252.2495,-8713.68,4368.16,12998.73,12340.93,9701.4,11051.32,15811.64,16056.59
313252.2535,-8712.15,4376.03,12999.25,12346.41,9700.82,11056.71,15814.69,16059.4
313252.2575,-8702.71,4384.09,13007.98,12353.71,9709.41,11064.01,15822.08,16066.41
313252.2615,-8692.17,4388.81,13016.7,12363.77,9718.32,11074.69,15830.57,16074.18
313252.2655,-8691.31,4390.86,13023.71,12369.11,9728.48,11080.22,15837.77,16082.19
313252.2695,-8685.69,4397.06,13035.59,12383.03,9740.74,11094.38,15850.98,16095.35
313252.2735,-8684.3,4399.92,13041.69,12385.51,9747.22,11097.38,15854.65,16098.45
313252.2775,-8683.54,4397.3,13034.44,12379.46,9738.21,11091.66,15848.78,16092.64
313252.2815,-8684.92,4394.01,13030.01,12381.89,9732.1,11093.9,15847.64,16091.63
313252.2854,-8690.93,4395.29,13027.57,12377.55,9731.48,11086.99,15843.15,16087.1
313252.2894,-8689.4,4401.68,13011.36,12363.96,9712.89,11075.16,15827.99,16071.08
313252.2934,-8689.79,4400.3,13008.36,12367.87,9708.64,11078.98,15826.8,16071.61
313252.2974,-8685.92,4399.2,13018.47,12374.83,9720.28,11085.03,15835.24,16080.05
313252.3014,-8677.44,4404.12,13014.13,12366.73,9715.89,11077.55,15831.23,16076.09
313252.3054,-8675.62,4408.69,13008.64,12358.62,9711.46,11069.73,15825.08,16070.8
313252.3094,-8673.05,4412.79,13012.98,12360.62,9715.46,11072.11,15829.66,16073.28
313252.3134,-8668.47,4422.19,13018.04,12368.73,9719.85,11079.36,15835.81,16079.57
313252.3174,-8664.56,4422.62,13015.84,12363.48,9717.94,11074.4,15831.47,16076.76
313252.3214,-8669.33,4421.19,13014.94,12358.48,9718.47,11069.63,15830.14,16074.9
313252.3254,-8670.9,4419.9,13012.32,12355.76,9716.27,11066.82,15828.18,16072.32
313252.3294,-8661.56,4421.43,13019.8,12364.06,9724.33,11075.35,15834.48,16079.57
313252.3334,-8656.12,4434.49,13029.67,12372.73,9734.97,11084.7,15843.82,16090.06
313252.3374,-8651.59,4440.69,13022.0,12361.24,9727.72,11072.35,15835.33,16081.38
313252.3414,-8650.59,4438.16,13022.42,12360.38,9725.38,11071.16,15833.9,16079.33
313252.3454,-8647.97,4442.84,13015.03,12357.86,9716.18,11067.92,15829.18,16073.04
313252.3492,-8641.63,4439.16,13018.23,12362.24,9721.85,11073.73,15833.33,16076.76
313252.3532,-8634.38,4443.36,13017.94,12362.2,9721.95,11073.73,15833.76,16077.47
313252.3572,-8636.48,4445.6,13015.32,12360.15,9718.99,11070.92,15830.42,16074.95
313252.3612,-8635.57,4449.03,13010.93,12357.43,9713.79,11067.92,15826.23,16070.56
313252.3652,-8640.96,4449.13,13014.6,12357.38,9719.66,11067.68,15828.85,16073.13
313252.3692,-8632.52,4459.33,13031.2,12370.68,9737.21,11081.12,15843.68,16088.06
313252.3732,-8633.71,4457.76,13015.61,12364.77,9718.8,11076.64,15831.62,16077.09
313252.3772,-8632.85,4457.28,13016.89,12369.87,9718.04,11082.46,15834.0,16079.09
313252.3812,-8626.27,4464.87,13031.44,12381.13,9735.06,11091.38,15845.49,16091.01
313252.3852,-8631.9,4459.43,13013.51,12361.58,9716.23,11071.4,15828.33,16073.28
313252.3892,-8632.04,4456.04,13009.98,12361.34,9710.55,11072.06,15826.61,16072.32
313252.3932,-8623.55,4466.25,13013.08,12364.82,9713.51,11076.17,15830.09,16075.66
313252.3972,-8621.84,4462.58,13012.55,12361.48,9713.84,11072.35,15828.95,16074.13
313252.4012,-8617.97,4469.2,13018.75,12371.35,9720.37,11081.98,15835.72,16081.29
313252.4052,-8620.88,4469.25,13019.61,12373.64,9721.33,11084.27,15836.57,16082.38
313252.4092,-8610.77,4473.73,13018.42,12362.43,9719.75,11073.02,15831.38,16077.66
313252.4131,-8618.17,4470.78,13017.47,12360.24,9719.61,11071.59,15832.19,16077.19
313252.4171,-8619.4,4469.59,13011.6,12355.81,9712.89,11066.58,15827.85,16072.23
313252.4211,-8618.45,4475.4,13007.79,12352.13,9708.83,11063.24,15823.32,16067.32
313252.4251,-8613.02,4477.31,13016.65,12358.0,9719.09,11069.49,15830.57,16075.04
313252.4291,-8606.05,4482.08,13014.99,12352.75,9718.23,11063.1,15826.75,16072.75
313252.4331,-8605.62,4487.23,13010.69,12348.8,9714.03,11058.62,15823.03,16067.94
313252.4371,-8599.57,4491.71,13012.6,12353.56,9715.56,11063.62,15825.18,16070.32
313252.4411,-8605.0,4482.56,13009.6,12347.51,9711.7,11058.05,15820.89,16065.22
313252.4451,-8602.19,4484.32,13018.71,12351.61,9724.09,11061.38,15828.13,16072.56
313252.4491,-8606.48,4485.18,13005.45,12344.17,9709.88,11055.04,15816.36,16060.74
313252.4531,-8609.49,4475.5,13007.17,12350.8,9712.17,11062.24,15820.55,16064.41
313252.4571,-8609.96,4475.64,13024.28,12371.26,9728.43,11082.27,15839.72,16083.29
313252.4611,-8617.26,4473.16,13029.96,12381.56,9733.82,11091.85,15845.44,16090.59
313252.4651,-8614.87,4473.45,13014.56,12369.78,9715.03,11079.93,15831.81,16076.52
313252.4691,-8611.01,4474.88,13014.46,12366.63,9716.08,11077.31,15830.66,16076.28
313252.4731,-8611.25,4472.73,13025.29,12375.88,9729.05,11087.85,15842.25,16087.92
313252.477,-8606.82,4481.79,13024.86,12380.41,9726.38,11092.57,15844.39,16088.92
313252.481,-8606.63,4482.94,13026.29,12375.64,9729.1,11087.13,15844.49,16089.01
313252.485,-8609.53,4481.75,13027.15,12369.82,9728.62,11080.36,15842.34,16087.58
313252.489,-8608.63,4485.89,13037.64,12379.55,9738.83,11091.47,15852.26,16097.69
313252.493,-8609.82,4485.66,13036.63,12386.13,9738.97,11098.72,15854.5,16099.45
313252.497,-8606.01,4491.38,13040.07,12398.91,9741.21,11110.69,15861.51,16105.22
313252.501,-8599.38,4497.0,13038.26,12385.89,9740.31,11097.72,15856.79,16100.6
313252.505,-8596.61,4494.62,13030.15,12372.54,9732.06,11084.51,15847.11,16092.35
313252.509,-8589.13,4497.19,13028.86,12372.54,9729.29,11083.79,15846.06,16091.97
313252.513,-8583.4,4500.1,13025.62,12370.78,9726.1,11081.98,15843.2,16088.63
313252.517,-8578.87,4503.2,13038.68,12378.31,9740.4,11089.8,15853.98,16098.55
313252.521,-8571.39,4508.21,13039.54,12375.31,9741.21,11087.8,15852.74,16098.22
313252.525,-8572.25,4508.97,13007.64,12350.99,9706.45,11061.96,15823.37,16069.46
313252.529,-8575.77,4506.4,13012.46,12346.79,9713.51,11057.52,15824.61,16070.46
313252.533,-8574.44,4513.88,13012.84,12348.22,9715.27,11058.28,15826.08,16071.04
313252.537,-8580.16,4509.02,13012.6,12352.33,9714.46,11063.67,15826.32,16071.46
313252.5408,-8583.36,4501.92,13032.34,12365.91,9736.21,11078.84,15842.73,16087.96
313252.5448,-8584.64,4499.58,13032.39,12363.82,9736.87,11075.12,15842.44,16086.72
313252.5488,-8590.08,4489.57,13013.84,12356.76,9716.32,11067.82,15827.04,16072.08
313252.5528,-8596.76,4485.51,13021.61,12366.11,9726.81,11078.84,15834.71,16080.81
313252.5568,-8595.61,4484.32,13040.26,12384.42,9746.41,11095.62,15852.74,16097.93
313252.5608,-8603.91,4481.27,13027.57,12378.69,9730.72,11089.14,15843.92,16088.06
313252.5648,-8610.06,4472.54,13026.53,12378.41,9728.24,11088.32,15842.34,16086.29
313252.5688,-8616.26,4469.44,13023.81,12380.27,9726.19,11091.76,15840.68,16086.15
313252.5728,-8614.59,4476.45,13026.91,12379.41,9729.72,11090.95,15843.11,16088.34
313252.5768,-8613.3,4470.35,13032.96,12379.89,9735.49,11090.95,15848.21,16092.06
313252.5808,-8611.78,4468.97,13041.45,12393.91,9743.17,11105.25,15859.32,16104.99
313252.5848,-8605.67,4482.22,13038.59,12384.32,9738.49,11097.05,15854.93,16100.46
313252.5888,-8605.34,4483.89,13024.0,12369.49,9723.95,11081.36,15842.01,16086.48
313252.5928,-8601.14,4491.0,13032.72,12381.13,9734.2,11092.43,15852.88,16098.93
313252.5968,-8610.77,4484.13,13033.3,12385.75,9733.77,11097.05,15855.5,16100.6
313252.6008,-8602.62,4487.71,13040.26,12392.52,9739.45,11103.54,15862.32,16106.89
313252.6047,-8591.75,4495.34,13044.79,12389.61,9745.31,11100.2,15863.37,16108.94
313252.6087,-8585.88,4495.43,13028.05,12370.25,9728.58,11081.6,15846.78,16091.59
313252.6127,-8593.23,4488.56,13002.83,12351.56,9700.97,11063.91,15824.89,16070.99
313252.6167,-8606.91,4475.74,13003.26,12348.84,9703.07,11060.05,15823.37,16068.03
313252.6207,-8608.25,4475.16,13006.35,12351.94,9706.4,11063.1,15825.08,16071.23
313252.6247,-8610.11,4476.12,13016.27,12362.86,9715.13,11074.26,15835.29,16079.81
313252.6287,-8615.83,4471.11,13021.18,12367.63,9720.18,11078.6,15839.86,16084.63
313252.6327,-8618.59,4464.63,13004.64,12349.27,9704.59,11059.57,15822.94,16068.41
313252.6367,-8629.47,4456.28,12998.53,12338.35,9698.54,11048.84,15814.26,16061.69
313252.6407,-8644.3,4443.36,13000.82,12342.69,9701.3,11054.47,15817.79,16064.03
313252.6447,-8645.96,4440.93,13018.09,12354.18,9722.14,11065.63,15832.86,16077.28
313252.6487,-8663.37,4424.95,13009.36,12350.7,9711.17,11060.91,15825.23,16069.99
313252.6527,-8679.58,4406.36,12999.77,12345.22,9701.21,11056.76,15817.55,16062.45
313252.6567,-8693.03,4388.86,12999.2,12346.7,9700.73,11057.81,15816.98,16061.74
313252.6607,-8708.1,4372.12,12997.06,12350.13,9698.92,11060.14,15816.88,16059.59
313252.6647,-8724.55,4359.29,13005.31,12352.61,9707.88,11062.19,15821.7,16066.22
313252.6686,-8743.76,4338.74,12994.43,12337.4,9698.2,11047.27,15809.44,16054.58
313252.6726,-8765.08,4321.81,12993.29,12337.07,9697.34,11048.37,15808.68,16054.54
313252.6766,-8781.48,4301.55,12991.91,12345.41,9695.29,11056.38,15811.49,16057.4
313252.6806,-8802.84,4281.81,12977.98,12319.28,9682.18,11030.15,15794.47,16039.66
313252.6846,-8822.39,4263.54,12971.55,12310.94,9674.41,11022.62,15786.84,16032.6
313252.6886,-8840.51,4242.18,12968.49,12307.69,9672.21,11018.8,15783.93,16029.12
313252.6926,-8851.48,4230.02,12976.93,12324.05,9679.75,11035.16,15796.14,16041.33
313252.6966,-8864.4,4218.48,12976.31,12323.0,9677.7,11035.11,15794.8,16039.99
313252.7006,-8877.14,4202.08,12949.04,12291.77,9649.42,11003.26,15766.38,16012.24
313252.7046,-8891.87,4185.2,12944.51,12288.57,9644.84,10999.3,15762.62,16008.86
313252.7086,-8896.3,4181.29,12948.9,12291.48,9649.71,11004.26,15767.1,16014.15
313252.7126,-8899.31,4177.43,12972.98,12309.6,9676.12,11021.57,15789.03,16034.84
313252.7166,-8912.37,4165.75,12980.22,12318.28,9682.47,11030.15,15796.09,16042.62
313252.7206,-8928.16,4148.1,12959.86,12298.78,9659.67,11010.93,15777.16,16022.54
313252.7246,-8938.74,4130.98,12962.72,12305.5,9663.54,11017.56,15781.26,16027.6
313252.7286,-8962.11,4110.86,12959.53,12302.69,9662.68,11015.04,15777.59,16022.25
313252.7324,-8969.88,4105.33,12961.34,12302.07,9664.82,11011.6,15777.73,16021.68
313252.7364,-8981.94,4092.07,12961.91,12301.4,9664.63,11010.55,15776.68,16021.44
313252.7404,-8998.97,4075.48,12969.59,12312.56,9674.74,11022.19,15784.36,16030.03
313252.7444,-9014.7,4064.23,12973.26,12320.9,9677.17,11032.49,15791.32,16036.66
313252.7484,-9029.63,4046.49,12975.07,12325.72,9679.22,11037.68,15794.71,16039.52
313252.7524,-9040.88,4030.28,12976.17,12328.53,9679.37,11040.31,15796.66,16040.47
313252.7564,-9052.09,4017.16,12987.19,12343.36,9690.33,11054.66,15805.53,16051.39
313252.7604,-9056.43,4017.02,12986.09,12343.84,9689.05,11055.38,15805.25,16050.87
313252.7644,-9063.05,4013.97,12983.94,12337.59,9687.33,11047.79,15802.39,16047.96
313252.7684,-9078.36,4003.95,12969.5,12318.52,9672.69,11029.48,15786.98,16031.79
313252.7724,-9086.18,3998.76,12964.35,12307.03,9669.02,11018.66,15781.31,16025.78
313252.7764,-9076.45,4002.24,12965.11,12308.79,9668.26,11020.61,15782.07,16027.31
313252.7804,-9069.35,4006.1,12966.54,12313.7,9668.45,11025.24,15785.65,16030.74
313252.7844,-9071.4,4003.1,12961.15,12310.17,9662.3,11020.52,15780.64,16025.45
313252.7884,-9076.07,3996.85,12952.9,12299.63,9656.05,11010.7,15771.01,16016.44
313252.7924,-9075.26,4000.33,12957.48,12300.3,9662.25,11011.17,15775.06,16019.54
313252.7963,-9071.92,4003.57,12960.39,12304.64,9663.15,11016.61,15778.78,16022.92
313252.8003,-9075.98,3998.9,12948.56,12303.5,9649.56,11015.23,15772.06,16015.01
313252.8043,-9076.79,3997.14,12946.18,12297.25,9648.56,11008.03,15766.57,16011.29
313252.8083,-9083.94,3992.84,12941.55,12291.05,9644.08,11000.87,15760.47,16004.85
313252.8123,-9092.33,3988.08,12943.32,12286.0,9647.61,10997.34,15761.0,16004.76
313252.8163,-9094.19,3983.21,12947.23,12289.33,9652.43,11001.64,15764.91,16008.28
313252.8203,-9097.43,3977.44,12945.51,12293.63,9649.42,11005.45,15765.1,16009.28
313252.8243,-9099.77,3974.72,12949.23,12297.35,9652.76,11010.03,15767.86,16011.62
313252.8283,-9107.07,3968.38,12941.51,12292.29,9645.7,11004.64,15761.14,16005.61
313252.8323,-9105.97,3970.29,12955.62,12307.84,9658.72,11019.14,15774.2,16020.35
313252.8363,-9103.49,3964.57,12972.98,12321.86,9677.55,11033.49,15790.37,16035.99
313252.8403,-9105.73,3959.99,12971.78,12323.43,9673.45,11034.68,15790.18,16035.27
313252.8443,-9115.51,3956.84,12969.35,12323.62,9671.36,11034.49,15788.8,16034.27
313252.8483,-9114.36,3963.66,12978.6,12331.2,9681.8,11042.64,15797.43,16042.62
313252.8523,-9119.56,3965.9,12979.7,12333.59,9683.9,11045.12,15799.19,16044.67
313252.8563,-9126.04,3962.95,12975.55,12325.05,9679.6,11036.06,15792.32,16039.56
313252.8602,-9115.03,3965.95,12975.6,12326.15,9678.27,11037.78,15793.71,16040.23
313252.8642,-9105.3,3971.05,12982.8,12334.4,9686.76,11045.98,15800.53,16046.57
313252.8682,-9105.73,3969.38,12971.31,12321.95,9673.31,11033.68,15787.03,16034.03
313252.8722,-9102.54,3971.53,12970.83,12324.05,9672.88,11034.59,15788.13,16034.8
313252.8762,-9099.2,3973.06,12974.5,12326.77,9676.89,11037.4,15791.37,16037.18
313252.8802,-9090.95,3978.97,12977.27,12332.2,9679.8,11042.6,15795.38,16040.9
313252.8842,-9095.96,3974.82,12968.11,12323.57,9671.26,11034.54,15786.89,16032.41
313252.8882,-9100.06,3969.96,12962.92,12314.94,9666.68,11026.81,15780.16,16025.4
313252.8922,-9093.33,3977.25,12958.15,12314.23,9658.67,11026.81,15777.3,16022.73
313252.8962,-9087.9,3983.93,12958.0,12314.03,9658.81,11025.62,15777.73,16022.64
313252.9002,-9089.23,3982.26,12964.2,12319.33,9667.73,11031.58,15783.93,16028.93
313252.9042,-9086.94,3985.31,12964.63,12318.76,9668.07,11031.53,15783.26,16028.07
313252.9082,-9087.28,3988.31,12958.53,12314.75,9661.2,11026.1,15778.21,16023.54
313252.9122,-9084.51,3989.98,12960.24,12316.71,9662.25,11027.72,15780.5,16025.93
313252.9162,-9082.13,3993.7,12964.92,12321.76,9668.3,11033.01,15785.17,16029.26
313252.9202,-9085.13,3992.94,12973.74,12328.86,9677.7,11039.45,15792.42,16036.37
313252.924,-9089.04,3987.6,12972.88,12335.02,9674.98,11046.6,15794.14,16039.33
313252.928,-9094.33,3980.06,12973.36,12330.82,9677.22,11042.02,15793.47,16038.32
313252.932,-9098.24,3978.63,12960.58,12316.66,9664.97,11027.72,15779.59,16024.97
313252.936,-9095.53,3983.45,12953.62,12307.45,9658.81,11020.38,15774.16,16019.68
313252.94,-9093.71,3985.26,12957.96,12312.89,9662.25,11024.52,15776.92,16022.78
313252.944,-9091.81,3984.5,12960.63,12315.42,9663.73,11027.05,15779.78,16024.97
313252.948,-9091.19,3983.55,12965.59,12317.85,9669.78,11028.53,15784.27,16030.31
313252.952,-9096.43,3976.77,12967.78,12323.57,9673.93,11035.4,15788.65,16034.51
313252.956,-9095.1,3973.87,12978.75,12334.78,9684.85,11045.36,15799.43,16044.67
313252.96,-9094.43,3979.49,12980.41,12328.86,9686.38,11038.97,15798.24,16044.0
313252.964,-9092.43,3985.31,12979.65,12334.4,9683.23,11044.55,15800.86,16045.48
313252.968,-9106.83,3976.73,12961.58,12317.95,9664.2,11030.01,15782.5,16027.4
313252.972,-9118.42,3968.43,12950.23,12305.02,9652.23,11016.66,15770.15,16015.48
313252.976,-9109.31,3973.63,12961.48,12315.08,9665.59,11025.33,15781.5,16026.69
313252.98,-9104.92,3977.68,12971.55,12325.67,9676.46,11037.26,15792.04,16037.28
313252.984,-9101.68,3980.26,12974.79,12336.3,9678.03,11048.51,15798.71,16043.14
313252.9879,-9101.44,3981.97,12972.55,12329.2,9676.51,11041.17,15794.85,16039.66
313252.9919,-9098.72,3985.07,12966.06,12321.9,9667.68,11031.44,15786.79,16032.89
313252.9959,-9091.43,3990.51,12972.4,12327.91,9675.46,11039.69,15793.37,16039.13
313252.9999,-9088.47,3990.22,12978.75,12330.68,9682.56,11043.03,15800.14,16043.62
313253.0039,-9093.33,3984.31,12970.4,12323.48,9672.4,11034.87,15791.94,16035.37
313253.0079,-9089.85,3986.45,12974.22,12328.96,9677.36,11040.5,15796.38,16041.33
313253.0119,-9086.18,3989.17,12976.08,12331.58,9679.51,11042.26,15796.76,16043.33
313253.0159,-9086.37,3989.36,12977.55,12329.15,9680.37,11040.69,15797.81,16043.62
313253.0199,-9079.55,3997.9,12988.09,12344.41,9690.33,11055.33,15809.82,16055.4
313253.0239,-9074.36,3999.81,12996.63,12349.32,9698.92,11059.95,15815.88,16062.4
313253.0279,-9078.69,3994.27,12988.95,12336.02,9691.33,11048.18,15806.3,16052.63
313253.0319,-9082.65,3992.37,12988.66,12333.78,9692.62,11046.84,15806.58,16051.68
313253.0359,-9079.03,3995.94,12992.53,12340.93,9697.06,11052.56,15811.87,16056.06
313253.0399,-9075.6,4000.04,12997.1,12345.03,9700.35,11056.47,15816.4,16060.35
313253.0439,-9071.21,4002.95,12999.01,12347.41,9702.68,11058.86,15817.79,16062.55
313253.0479,-9071.11,4004.0,12990.91,12342.07,9694.01,11053.94,15810.83,16056.54
313253.0518,-9068.59,4010.15,12994.96,12350.04,9699.63,11061.48,15817.21,16061.36
313253.0558,-9066.39,4012.63,12998.77,12355.23,9699.77,11066.15,15820.08,16064.6
313253.0598,-9070.02,4008.15,12997.82,12352.23,9699.82,11064.1,15818.88,16064.12
313253.0638,-9075.93,4001.24,12994.43,12345.6,9698.2,11056.62,15815.02,16059.5
313253.0678,-9089.09,3989.65,12989.71,12343.07,9691.53,11054.95,15810.54,16055.54
313253.0718,-9098.44,3980.92,12987.47,12340.17,9689.62,11052.56,15806.96,16053.39
313253.0758,-9093.38,3985.69,12984.47,12342.12,9686.61,11053.66,15806.34,16052.92
313253.0798,-9094.19,3984.36,12976.6,12334.97,9677.6,11047.17,15799.05,16044.95
313253.0838,-9092.67,3987.22,12978.56,12334.4,9681.27,11045.74,15800.19,16045.52
313253.0878,-9088.09,3993.94,12978.51,12335.92,9679.03,11048.03,15801.1,16046.72
313253.0918,-9082.65,4000.33,12985.71,12341.93,9687.38,11054.09,15808.11,16052.82
313253.0958,-9082.51,4002.29,12985.52,12339.88,9687.28,11050.85,15806.58,16051.72
313253.0998,-9081.94,4002.48,12988.86,12345.36,9690.24,11057.04,15810.3,16055.16
313253.1038,-9088.18,4002.24,12987.19,12340.98,9688.66,11053.37,15806.39,16052.06
313253.1078,-9098.63,3997.04,12984.23,12332.25,9687.19,11044.89,15801.57,16047.67
313253.1118,-9093.38,3996.04,12999.35,12343.22,9703.21,11054.76,15815.12,16059.59
313253.1156,-9085.75,3997.33,13000.63,12348.37,9702.97,11059.71,15818.07,16062.36
313253.1196,-9086.09,3997.52,12992.72,12337.69,9696.15,11048.99,15809.82,16054.78
313253.1236,-9090.52,3995.47,12985.76,12339.07,9687.33,11051.56,15806.15,16051.25
313253.1276,-9093.71,3991.75,12978.36,12334.49,9678.51,11046.08,15798.76,16044.57
313253.1316,-9095.24,3984.4,12974.55,12328.34,9674.93,11039.59,15794.42,16040.28
313253.1356,-9091.57,3988.93,12980.94,12337.26,9682.37,11049.32,15802.19,16047.15
313253.1396,-9088.23,3992.89,12987.66,12343.07,9690.19,11054.52,15809.06,16053.58
313253.1436,-9087.28,3991.75,12991.24,12342.74,9694.29,11052.56,15808.82,16054.49
313253.1476,-9087.8,3986.88,12994.48,12340.83,9698.06,11051.13,15810.54,16056.21
313253.1516,-9092.14,3984.59,12976.93,12326.62,9679.41,11036.92,15795.38,16040.37
313253.1556,-9087.47,3991.08,12983.8,12334.87,9686.95,11046.41,15802.58,16048.81
313253.1596,-9088.66,3989.98,12988.47,12343.5,9691.62,11054.33,15809.35,16054.06
313253.1636,-9090.33,3985.88,12979.37,12332.82,9681.04,11044.22,15800.14,16045.14
313253.1676,-9093.14,3984.98,12981.85,12339.12,9684.09,11050.37,15804.86,16049.29
313253.1716,-9101.96,3977.82,12975.89,12330.92,9678.17,11042.02,15797.52,16042.52
313253.1756,-9102.3,3975.73,12974.69,12326.1,9676.89,11038.21,15793.99,16038.8
313253.1795,-9101.34,3974.63,12977.51,12328.91,9681.94,11041.59,15797.71,16042.43
313253.1835,-9098.15,3982.93,12979.13,12333.3,9683.23,11046.12,15800.62,16045.29
313253.1875,-9090.0,3993.08,12977.84,12333.44,9679.89,11046.84,15798.67,16043.43
313253.1915,-9083.94,3996.8,12976.7,12329.39,9677.75,11040.5,15796.23,16041.09
313253.1955,-9083.89,3994.42,12973.5,12326.91,9675.17,11038.11,15793.56,16037.99
313253.1995,-9081.46,3995.23,12979.46,12331.2,9680.8,11042.83,15797.52,16043.19
313253.2035,-9080.36,3995.51,12984.37,12335.73,9685.42,11048.08,15802.62,16048.24
313253.2075,-9086.56,3988.79,12984.18,12335.59,9686.85,11047.75,15803.24,16048.96
313253.2115,-9087.66,3987.5,12980.08,12333.06,9683.99,11045.36,15800.72,16045.29
313253.2155,-9082.56,3991.6,12986.14,12339.74,9690.48,11051.37,15806.82,16051.44
313253.2195,-9080.27,3994.08,12972.45,12321.19,9675.69,11033.63,15791.37,16036.85
313253.2235,-9078.46,3994.23,12967.45,12318.66,9669.59,11031.1,15787.56,16033.03
313253.2275,-9075.21,3995.9,12968.92,12324.0,9670.45,11035.25,15790.51,16034.99
313253.2315,-9075.36,3996.9,12973.6,12326.0,9675.46,11036.78,15793.99,16037.7
313253.2355,-9080.41,3989.41,12971.93,12325.05,9674.69,11036.54,15792.32,16037.37
313253.2395,-9076.07,3990.6,12975.12,12329.68,9677.03,11040.83,15795.85,16041.61
313253.2434,-9077.36,3989.84,12975.12,12323.19,9677.94,11034.59,15794.95,16039.99
313253.2474,-9079.98,3989.17,12975.17,12321.04,9678.65,11033.3,15794.52,16038.75
313253.2514,-9079.55,3992.89,12986.42,12328.48,9691.29,11039.93,15803.01,16048.0
313253.2554,-9079.51,3999.33,12980.56,12329.72,9683.37,11040.78,15799.91,16044.57
313253.2594,-9077.6,3996.47,12969.4,12323.81,9671.26,11034.63,15790.61,16034.8
313253.2634,-9083.03,3988.98,12966.11,12323.05,9668.54,11033.87,15788.27,16032.75
313253.2674,-9086.71,3984.93,12964.77,12321.62,9665.68,11034.06,15787.13,16031.22
313253.2714,-9081.7,3990.89,12978.84,12330.96,9681.23,11043.26,15798.76,16043.9
313253.2754,-9082.6,3988.89,12990.0,12343.36,9693.05,11054.71,15810.35,16055.59
313253.2794,-9088.61,3977.78,12988.86,12342.88,9691.05,11054.28,15809.25,16054.3
313253.2834,-9093.09,3977.59,12977.32,12335.02,9679.7,11045.03,15798.81,16043.43
313253.2874,-9093.48,3978.16,12973.98,12330.25,9676.74,11041.26,15796.0,16039.8
313253.2914,-9092.0,3980.92,12963.96,12316.42,9665.87,11027.62,15784.6,16029.6
313253.2954,-9090.76,3983.88,12975.22,12327.62,9677.32,11038.59,15795.95,16040.14
