TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
695771.6609,1500.722,764.33,559.492,-53987.5,8986.25,-105341.25,228.0,-430.16,-302.48
695771.7109,597.617,555.954,809.531,-33932.5,35560.0,-91560.0,262.96,-402.8,-342.0
695771.7609,-329.034,321.165,786.778,7647.5,33845.0,-51336.25,300.96,-401.28,-332.88
695771.8109,6.161,538.752,915.854,-51301.25,70472.5,-37345.0,331.36,-384.56,-349.6
695771.8609,-107.299,442.311,774.944,-70000.0,59062.5,-39891.25,345.04,-367.84,-345.04
695771.9109,38.186,450.18,915.061,-65003.75,112848.75,-73753.75,398.24,-338.96,-370.88
695771.9609,-120.841,339.526,990.884,-60541.25,82363.75,-49892.5,434.72,-305.52,-381.52
695772.0109,-404.186,168.787,1048.285,-32217.5,75731.25,-49945.0,480.32,-296.4,-343.52
695772.0609,-464.393,129.015,989.847,-19048.75,39480.0,8890.0,506.16,-275.12,-364.8
695772.1109,-282.491,239.852,1013.942,-25331.25,42000.0,21656.25,503.12,-284.24,-352.64
695772.1609,-337.635,208.864,922.198,-16966.25,48300.0,4786.25,507.68,-293.36,-355.68
695772.2109,-347.456,206.363,900.177,-5241.25,4698.75,23406.25,509.2,-282.72,-351.12
695772.2609,-394.731,178.181,871.324,-7918.75,-28035.0,22688.75,507.68,-291.84,-361.76
695772.3109,-425.902,112.179,824.415,-16275.0,-62956.25,44152.5,474.24,-288.8,-357.2
695772.3609,-234.728,155.733,956.602,23773.75,-86756.25,76693.75,443.84,-307.04,-375.44
695772.4109,-170.617,196.664,858.331,16633.75,-73797.5,59605.0,399.76,-299.44,-380.0
695772.4609,132.431,373.015,985.577,-12337.5,-47880.0,23730.0,366.32,-310.08,-389.12
695772.5109,9.638,250.405,958.188,-19871.25,-43671.25,14962.5,355.68,-314.64,-399.76
695772.5611,-73.749,94.977,956.724,-83641.25,-25698.75,-1846.25,326.8,-304.0,-414.96
695772.6109,115.046,236.375,1256.112,22321.25,34641.25,-57268.75,334.4,-275.12,-408.88
695772.6609,-10.919,238.266,1131.55,48615.0,-34037.5,-83693.75,337.44,-278.16,-418.0
695772.7109,-0.976,424.499,942.389,96792.5,-58870.0,-81296.25,364.8,-305.52,-405.84
695772.7609,-88.145,489.708,767.563,151191.25,-42078.75,-46558.75,354.16,-319.2,-387.6
695772.8109,-88.633,772.687,638.365,11025.0,-38438.75,58030.0,343.52,-376.96,-370.88
695772.8609,38.491,325.984,618.479,-103565.0,-7936.25,120898.75,319.2,-364.8,-387.6
695772.9109,271.755,-13.908,492.026,23537.5,-29933.75,40643.75,273.6,-316.16,-386.08
695772.9609,138.958,101.626,371.612,-57741.25,50723.75,-79598.75,290.32,-348.08,-390.64
695773.0109,78.019,103.212,361.547,-265317.5,13028.75,12355.0,314.64,-300.96,-418.0
695773.0609,236.924,-111.935,994.056,-134601.25,123462.5,-31456.25,323.76,-193.04,-456.0
695773.1109,-85.583,-213.988,1178.581,17701.25,144917.5,-36680.0,357.2,-147.44,-475.76
695773.1609,121.451,-161.833,1719.407,-53252.5,89328.75,62580.0,421.04,-170.24,-456.0
695773.2109,-23.241,-352.092,1585.939,-12048.75,-6676.25,28761.25,424.08,-165.68,-463.6
695773.2609,-203.191,-43.92,1640.778,70612.5,98140.0,-57505.0,427.12,-194.56,-439.28
695773.3109,-222.345,-119.926,1317.661,17692.5,25033.75,41833.75,477.28,-231.04,-437.76
695773.3609,-327.875,60.634,1008.391,111168.75,142432.5,11068.75,477.28,-223.44,-422.56
695773.4109,-326.472,-250.832,797.331,44808.75,66570.0,22242.5,544.16,-313.12,-322.24
695773.4609,3.599,-34.953,287.554,-78198.75,-226318.75,79415.0,481.84,-307.04,-364.8
695773.511,-414.922,-117.669,891.515,98201.25,-239767.5,59360.0,369.36,-243.2,-437.76
695773.5609,229.848,-35.136,899.323,-866.25,-71452.5,43907.5,291.84,-255.36,-440.8
695773.6109,397.781,-598.166,1173.152,184800.0,247467.5,64986.25,314.64,-261.44,-452.96
695773.6609,-295.85,31.354,616.344,-176426.25,186795.0,253942.5,405.84,-320.72,-392.16
695773.7109,-96.136,-107.238,-379.359,-286685.0,-254563.75,286685.0,296.4,-243.2,-466.64
695773.7609,87.474,-279.197,140.666,-156660.0,-196953.75,286685.0,33.44,-229.52,-411.92
695773.8109,457.927,131.15,1103.429,63848.75,207681.25,258160.0,-9.12,-124.64,-433.2
695773.8609,299.632,74.237,1242.265,7927.5,86178.75,286440.0,33.44,-72.96,-460.56
695773.9109,193.919,-27.999,1300.215,-19827.5,1540.0,286685.0,74.48,-24.32,-457.52
695773.9609,70.882,-65.88,1120.509,-9808.75,51913.75,188265.0,71.44,21.28,-469.68
695774.0109,-19.337,-85.339,1056.093,-2038.75,6063.75,18217.5,115.52,41.04,-463.6
695774.0609,-46.543,-14.274,1019.493,-2003.75,-9310.0,-2642.5,98.8,50.16,-442.32
695774.1109,-11.712,-25.986,1015.406,-192.5,3998.75,-1723.75,107.92,47.12,-460.56
695774.1609,-27.511,-40.504,1022.36,-87.5,5915.0,-1645.0,114.0,57.76,-471.2
695774.2109,-29.463,-27.267,1015.772,-603.75,1531.25,-1741.25,112.48,36.48,-456.0
695774.2609,-39.65,-28.365,1027.972,-533.75,5950.0,-1400.0,100.32,44.08,-457.52
695774.3109,-11.59,-35.563,1044.625,-551.25,-7096.25,-1732.5,95.76,57.76,-466.64
695774.3609,-36.783,-41.846,1036.573,-918.75,12783.75,-1373.75,112.48,45.6,-457.52
695774.4109,-52.155,-31.11,1022.299,-490.0,3543.75,-2152.5,112.48,60.8,-446.88
695774.4609,-2.623,-19.459,1011.136,-1023.75,-13028.75,-2432.5,107.92,53.2,-456.0
695774.5109,-8.967,-35.197,1012.112,-402.5,15067.5,-1198.75,98.8,39.52,-463.6
695774.5609,-64.05,-30.622,1035.719,-113.75,-306.25,-1312.5,104.88,56.24,-469.68
695774.6109,-22.936,-32.269,1025.349,-446.25,-17535.0,-1706.25,109.44,44.08,-452.96
695774.6609,-17.08,-30.134,1010.221,-131.25,15505.0,-1356.25,107.92,59.28,-481.84
695774.7109,-51.606,-36.173,1044.442,-288.75,-4646.25,-1120.0,109.44,42.56,-454.48
695774.7609,-186.233,-268.644,945.866,-5215.0,3955.0,68390.0,104.88,59.28,-466.64
695774.8109,-221.857,350.018,1006.622,-8408.75,53375.0,-174002.5,95.76,34.96,-468.16
695774.8611,445.3,-659.959,1730.875,-150561.25,146063.75,-43085.0,123.12,39.52,-448.4
695774.9109,839.238,-794.464,1332.179,-56078.75,-41833.75,-45683.75,133.76,50.16,-443.84
695774.9609,556.564,-591.639,895.419,-58878.75,-38850.0,-49595.0,120.08,38.0,-411.92
695775.0109,-52.277,16.653,431.819,3456.25,29811.25,-111063.75,120.08,36.48,-442.32
695775.0609,-585.478,-62.159,546.438,78863.75,50627.5,-177896.25,115.52,-9.12,-436.24
695775.1109,-431.575,-151.402,960.018,32200.0,44240.0,-13973.75,161.12,-16.72,-422.56
695775.1609,-724.924,-232.166,960.994,89293.75,68530.0,21376.25,173.28,-27.36,-425.6
695775.2109,-712.907,233.569,752.13,31176.25,40810.0,131311.25,215.84,-28.88,-421.04
695775.2609,-328.424,314.76,1358.104,-1636.25,13860.0,72213.75,252.32,-30.4,-439.28
695775.3109,-689.239,127.49,950.868,-20422.5,-50006.25,-5495.0,240.16,-28.88,-413.44
695775.3609,-70.211,81.984,927.383,11418.75,-23791.25,-16450.0,229.52,-13.68,-419.52
695775.4109,16.287,119.682,771.772,132492.5,-55098.75,-17762.5,167.2,-31.92,-396.72
695775.4609,8.601,15.616,793.732,24062.5,-24902.5,-15400.0,171.76,-16.72,-386.08
695775.511,-28.609,-55.693,984.235,9931.25,35463.75,-2703.75,153.52,-31.92,-419.52
695775.5609,-85.705,-14.762,1022.36,-1925.0,18856.25,-1023.75,179.36,-27.36,-407.36
695775.6109,-51.118,-50.935,1026.264,-1216.25,-24412.5,-1793.75,168.72,-25.84,-404.32
695775.6609,-18.971,-27.511,1013.698,-271.25,4305.0,-1697.5,142.88,-36.48,-398.24
695775.7109,-73.383,-31.476,1040.904,-420.0,12468.75,-1251.25,167.2,-24.32,-402.8
695775.7609,-45.323,-47.824,1071.099,-472.5,-15023.75,-1137.5,170.24,-25.84,-413.44
695775.8109,-33.001,-15.433,1029.07,-201.25,11191.25,-2012.5,173.28,-39.52,-398.24
695775.8609,-67.649,-29.89,1001.254,-1435.0,1023.75,-2056.25,186.96,-15.2,-419.52
695775.9109,-44.957,-38.125,1010.221,-533.75,-9826.25,-1610.0,165.68,-38.0,-402.8
695775.9609,-47.153,-19.703,1032.73,-411.25,11865.0,-1198.75,180.88,-28.88,-396.72
695776.0109,-68.381,-32.513,1034.621,-752.5,2747.5,-1653.75,167.2,-47.12,-413.44
695776.0609,-37.82,-30.683,1024.8,-385.0,-2747.5,-1618.75,171.76,-27.36,-396.72
695776.1109,-56.852,-23.18,1008.391,-595.0,7498.75,-2100.0,161.12,-19.76,-421.04
695776.1609,-57.767,-27.145,1004.121,-1032.5,-3325.0,-2143.75,174.8,-31.92,-413.44
695776.2109,-42.395,-24.522,1018.273,-166.25,4576.25,-1295.0,165.68,-21.28,-424.08
695776.2609,-54.595,-31.72,1041.636,-1111.25,1715.0,-1487.5,170.24,-39.52,-395.2
695776.3109,-65.453,-28.487,1022.116,-122.5,6186.25,-1872.5,168.72,-12.16,-399.76
695776.3609,-57.523,-23.668,1026.752,-953.75,-4943.75,-1995.0,153.52,-41.04,-398.24
695776.4109,-28.182,-37.515,1029.68,-192.5,2931.25,-1382.5,180.88,-41.04,-386.08
695776.4611,-68.93,-25.132,1046.272,-131.25,9642.5,-1006.25,170.24,-34.96,-410.4
695776.5109,-69.906,-31.415,1036.085,-761.25,-4795.0,-1925.0,174.8,-25.84,-399.76
695776.5609,-33.367,-36.112,1059.204,-227.5,210.0,-1260.0,176.32,-30.4,-393.68
695776.6109,-56.181,-30.622,1038.83,-166.25,12381.25,-1828.75,164.16,-19.76,-401.28
695776.6609,-66.307,-31.72,1021.689,-813.75,-5302.5,-1557.5,177.84,-22.8,-405.84
695776.7109,-43.859,-36.417,1078.297,-323.75,-5101.25,-1260.0,168.72,-30.4,-410.4
695776.7609,-35.197,-33.977,1044.442,-507.5,11707.5,-2065.0,170.24,-24.32,-395.2
695776.8109,-85.522,-29.463,1017.724,-306.25,6238.75,-1435.0,180.88,-36.48,-411.92
695776.8609,-59.597,-28.121,989.847,-1216.25,-14761.25,-2012.5,170.24,-31.92,-396.72
695776.9109,-30.561,-20.496,1027.911,-227.5,9450.0,-533.75,170.24,-41.04,-407.36
695776.9609,-63.318,-33.672,1042.49,-787.5,9616.25,-1032.5,162.64,-24.32,-408.88
695777.0109,-51.301,-26.23,1030.107,-323.75,-7078.75,-1863.75,180.88,-39.52,-408.88
695777.0609,-43.005,-30.195,1023.946,-726.25,8531.25,-1426.25,158.08,-16.72,-411.92
695777.1109,-63.44,-34.892,1026.874,-87.5,3885.0,-1732.5,180.88,-39.52,-396.72
695777.1609,-49.288,-29.28,1027.728,-892.5,-1023.75,-1391.25,174.8,-25.84,-401.28
695777.2109,-48.068,-37.027,1028.521,-385.0,3666.25,-1478.75,174.8,-41.04,-414.96
695777.2609,-48.739,-11.041,973.865,-210.0,1557.5,-1942.5,168.72,-30.4,-411.92
695777.3109,-57.828,-26.596,1000.278,-761.25,3893.75,-1610.0,156.56,-19.76,-413.44
695777.3609,-47.397,-34.587,1020.225,-420.0,-1373.75,-1610.0,174.8,-42.56,-408.88
695777.4109,-49.044,-16.653,1026.386,-918.75,4130.0,-1566.25,171.76,-25.84,-408.88
695777.4609,-57.462,-46.177,1072.014,-997.5,1977.5,-1295.0,173.28,-24.32,-398.24
695777.5109,-54.778,-38.003,1059.021,-140.0,2520.0,-743.75,180.88,-30.4,-405.84
695777.5609,-59.902,-13.725,1028.521,-358.75,2800.0,-1697.5,165.68,-34.96,-422.56
695777.6109,-38.979,-40.199,1014.064,-805.0,-1312.5,-1592.5,167.2,-41.04,-392.16
695777.6609,-48.556,-29.768,1018.029,385.0,9730.0,-1172.5,164.16,-15.2,-401.28
695777.7109,-64.233,-23.973,1028.704,-1233.75,-4935.0,-1951.25,176.32,-31.92,-413.44
695777.7609,-33.977,-36.234,1025.654,87.5,4585.0,-1513.75,162.64,-38.0,-396.72
695777.8109,-66.551,-24.705,1029.741,358.75,12888.75,-1400.0,170.24,-27.36,-414.96
695777.8609,-57.218,-33.977,1032.73,-1400.0,-11453.75,-1680.0,180.88,-30.4,-393.68
695777.9109,-25.376,-37.515,1031.571,-420.0,-1085.0,-1566.25,164.16,-28.88,-414.96
695777.9609,-68.076,-23.302,1026.02,-131.25,11130.0,-1793.75,180.88,-39.52,-390.64
695778.0109,-68.32,-28.243,1015.894,-787.5,-5932.5,-1715.0,174.8,-21.28,-398.24
695778.0609,-35.075,-27.755,1017.663,-402.5,2861.25,-1347.5,182.4,-33.44,-402.8
695778.1109,-69.601,-30.744,1030.9,-446.25,5398.75,-1575.0,180.88,-27.36,-398.24
695778.1609,-57.34,-29.89,1013.515,-1085.0,-7227.5,-2161.25,156.56,-34.96,-402.8
695778.2109,-41.541,-21.411,1023.397,-577.5,8400.0,-2003.75,180.88,-38.0,-401.28
695778.2609,-68.564,-30.805,1029.863,-691.25,8076.25,-1881.25,161.12,-28.88,-405.84
695778.3109,-50.081,-29.28,1001.559,-752.5,-6982.5,-1951.25,161.12,-31.92,-392.16
695778.3609,-41.236,-29.951,1018.639,367.5,7122.5,-1102.5,162.64,-22.8,-414.96
695778.4109,-62.708,-22.875,1039.928,-1330.0,-3841.25,-1443.75,159.6,-34.96,-410.4
695778.461,-37.088,-34.465,1026.691,-17.5,5722.5,-1933.75,174.8,-38.0,-399.76
695778.5109,-66.673,-21.167,1025.044,183.75,11016.25,-1618.75,167.2,-28.88,-413.44
695778.5609,-44.896,-35.99,1025.715,-1006.25,-10666.25,-1697.5,164.16,-39.52,-398.24
695778.6109,-33.367,-28.121,1026.203,-87.5,7236.25,-1338.75,173.28,-15.2,-399.76
695778.6609,-70.211,-30.744,1040.294,-490.0,1872.5,-1513.75,190.0,-31.92,-387.6
695778.7109,-50.691,-27.511,1039.684,-673.75,-6475.0,-1610.0,170.24,-27.36,-404.32
695778.7609,-50.752,-34.526,1024.861,-78.75,8741.25,-1163.75,156.56,-39.52,-407.36
695778.8109,-60.39,-24.339,1029.192,-726.25,-5468.75,-1618.75,167.2,-38.0,-405.84
695778.8609,-37.576,-31.842,1043.832,-1155.0,-2450.0,-1592.5,152.0,-15.2,-404.32
695778.9109,-67.344,-34.648,1032.425,8.75,10648.75,-2135.0,182.4,-33.44,-402.8
695778.9609,-75.945,-33.062,1058.472,-656.25,-253.75,-1697.5,180.88,-12.16,-424.08
695779.0109,-41.968,-27.023,1030.29,-892.5,-1277.5,-2021.25,164.16,-41.04,-401.28
695779.0609,-43.676,-33.916,1024.678,-148.75,5696.25,-1636.25,176.32,-36.48,-402.8
695779.1109,-58.499,-25.62,1026.081,-770.0,-525.0,-1251.25,159.6,-33.44,-404.32
695779.1609,-47.641,-34.648,1025.044,-376.25,2607.5,-1618.75,179.36,-30.4,-401.28
695779.2109,-53.924,-29.219,1029.07,-446.25,3036.25,-1365.0,162.64,-27.36,-414.96
695779.2609,-57.401,-28.06,1029.314,-367.5,2135.0,-1540.0,173.28,-34.96,-402.8
695779.3109,-51.85,-26.962,1026.142,-621.25,350.0,-1785.0,171.76,-25.84,-407.36
695779.3609,-46.116,-32.147,1026.691,-420.0,3858.75,-1653.75,158.08,-15.2,-396.72
695779.4111,-57.889,-29.585,1030.839,-463.75,3185.0,-1513.75,167.2,-31.92,-413.44
695779.4609,-50.325,-28.853,1025.471,-630.0,8.75,-1583.75,162.64,-38.0,-408.88
695779.5109,-53.863,-28.792,1020.408,-463.75,2756.25,-1496.25,174.8,-36.48,-401.28
695779.5609,-53.741,-29.158,1023.092,-420.0,831.25,-1732.5,168.72,-13.68,-414.96
695779.6109,-56.974,-27.389,1026.752,-595.0,1846.25,-1662.5,174.8,-33.44,-395.2
695779.6609,-48.8,-29.646,1026.996,-603.75,-1076.25,-1785.0,173.28,-24.32,-404.32
695779.7109,-60.085,-27.145,1024.617,-297.5,6282.5,-1505.0,162.64,-38.0,-408.88
695779.7609,-60.451,-28.67,1028.704,-892.5,-2808.75,-1723.75,167.2,-27.36,-407.36
695779.8109,-43.31,-32.757,1038.952,-175.0,4532.5,-1522.5,161.12,-36.48,-390.64
695779.8609,-58.194,-31.537,1035.658,-621.25,385.0,-1417.5,168.72,-31.92,-386.08
695779.9109,-50.874,-31.598,1024.19,-245.0,218.75,-1312.5,165.68,-22.8,-407.36
695779.9609,-55.388,-29.341,1030.778,-428.75,1601.25,-700.0,174.8,-50.16,-399.76
695780.0109,-49.654,-30.5,1027.24,-735.0,-87.5,-1181.25,168.72,-38.0,-402.8
695780.0609,-52.948,-29.524,1028.765,-665.0,1601.25,-1636.25,171.76,-38.0,-408.88
695780.1109,-49.044,-28.304,1030.229,-367.5,157.5,-1802.5,180.88,-31.92,-399.76
695780.1609,-58.804,-28.853,1031.51,-586.25,4025.0,-1338.75,162.64,-36.48,-401.28
695780.2109,-47.214,-33.672,1033.462,-481.25,-1522.5,-1487.5,183.92,-39.52,-401.28
695780.2609,-47.519,-25.01,1028.948,-428.75,5573.75,-1321.25,173.28,-31.92,-413.44
695780.3109,-57.096,-32.574,1032.608,-603.75,-1531.25,-1688.75,173.28,-31.92,-405.84
695780.3609,-45.811,-27.572,1027.301,-367.5,192.5,-1627.5,183.92,-15.2,-411.92
695780.4109,-55.693,-27.755,1025.593,-498.75,2485.0,-1470.0,162.64,-28.88,-407.36
695780.4609,-53.741,-32.391,1027.362,-577.5,-70.0,-1680.0,164.16,-44.08,-396.72
695780.5109,-55.327,-23.485,1024.312,-525.0,2415.0,-1802.5,165.68,-19.76,-386.08
695780.5609,-47.458,-31.415,1024.922,-507.5,647.5,-1601.25,190.0,-36.48,-393.68
695780.6109,-50.508,-28.365,1024.617,-341.25,4445.0,-1758.75,167.2,-19.76,-407.36
695780.6609,-57.401,-29.524,1028.704,-630.0,157.5,-1618.75,164.16,-41.04,-395.2
695780.7109,-54.168,-30.195,1043.1,-857.5,936.25,-1636.25,183.92,-45.6,-398.24
695780.7609,-51.728,-32.94,1038.22,-770.0,2388.75,-1986.25,159.6,-28.88,-408.88
695780.8109,-57.828,-29.097,1037.976,-393.75,3526.25,-2117.5,177.84,-45.6,-398.24
695780.8609,-56.364,-26.535,1030.107,-586.25,35.0,-1496.25,159.6,-27.36,-430.16
695780.9109,-46.482,-29.341,1023.702,-385.0,1671.25,-1478.75,171.76,-34.96,-407.36
695780.9609,-54.29,-27.511,1025.105,-568.75,5153.75,-1435.0,186.96,-13.68,-408.88
695781.0109,-53.985,-30.073,1028.826,-586.25,-1487.5,-1522.5,183.92,-27.36,-395.2
695781.0609,-47.336,-28.182,1029.558,-630.0,2625.0,-1391.25,173.28,-31.92,-402.8
695781.1109,-55.693,-29.768,1030.778,-481.25,910.0,-1435.0,176.32,-47.12,-401.28
695781.1609,-52.826,-28.426,1026.63,-533.75,2038.75,-1557.5,171.76,-31.92,-404.32
695781.2109,-54.9,-31.049,1025.898,-595.0,691.25,-1680.0,164.16,-33.44,-418.0
695781.2609,-56.974,-28.609,1031.083,-341.25,3561.25,-1496.25,152.0,-34.96,-407.36
695781.3109,-54.534,-28.67,1027.484,-665.0,-700.0,-1347.5,171.76,-28.88,-424.08
695781.3609,-49.654,-30.317,1026.752,-472.5,4602.5,-1513.75,162.64,-30.4,-402.8
695781.411,-59.292,-29.158,1030.9,-393.75,1863.75,-1618.75,180.88,-25.84,-414.96
695781.4609,-44.225,-26.901,1026.386,-376.25,901.25,-1697.5,162.64,-33.44,-414.96
695781.5109,-50.935,-27.267,1023.031,-568.75,4558.75,-1408.75,171.76,-38.0,-398.24
695781.5609,-55.693,-29.768,1031.022,-525.0,236.25,-1793.75,153.52,-30.4,-405.84
695781.6109,-51.667,-28.182,1027.667,-656.25,2108.75,-1496.25,179.36,-34.96,-393.68
695781.6609,-54.168,-29.158,1023.58,-577.5,805.0,-1540.0,158.08,-33.44,-392.16
695781.7109,-55.144,-27.877,1026.813,-586.25,2117.5,-1470.0,173.28,-53.2,-405.84
695781.7609,-50.996,-27.389,1028.826,-481.25,113.75,-1846.25,168.72,-16.72,-416.48
695781.8109,-54.473,-31.842,1029.924,-455.0,3823.75,-1706.25,156.56,-30.4,-401.28
695781.8609,-54.717,-27.938,1022.604,-385.0,61.25,-1636.25,177.84,-28.88,-402.8
695781.9109,-48.007,-28.853,1023.519,-560.0,2703.75,-1741.25,152.0,-13.68,-413.44
695781.9609,-52.338,-32.086,1028.826,-437.5,831.25,-1671.25,176.32,-33.44,-395.2
695782.0109,-53.619,-28.304,1028.765,-498.75,2633.75,-1356.25,173.28,-24.32,-424.08
695782.0609,-54.839,-25.62,1026.02,-691.25,-113.75,-1785.0,188.48,-39.52,-401.28
695782.1109,-49.227,-29.097,1027.728,-743.75,2458.75,-1452.5,186.96,-27.36,-414.96
695782.1609,-59.719,-27.511,1030.473,-402.5,735.0,-1618.75,165.68,-34.96,-404.32
695782.2109,-51.118,-28.914,1025.776,-840.0,-787.5,-1347.5,173.28,-33.44,-410.4
695782.2609,-53.253,-26.047,1023.214,-315.0,3552.5,-1391.25,173.28,-39.52,-421.04
695782.3109,-53.07,-28.426,1028.399,-848.75,-218.75,-1566.25,159.6,-28.88,-399.76
695782.3609,-48.8,-34.221,1028.948,-175.0,3447.5,-1478.75,173.28,1.52,-414.96
695782.4109,-61.061,-23.485,1025.288,-743.75,507.5,-1697.5,156.56,-18.24,-414.96
695782.4617,-47.153,-34.831,1037.732,-682.5,-1995.0,-1758.75,186.96,-42.56,-404.32
695782.5109,-50.813,-29.646,1042.734,-35.0,5451.25,-1006.25,159.6,-19.76,-398.24
695782.5609,-61.671,-27.999,1033.279,-192.5,2082.5,-945.0,179.36,-30.4,-401.28
695782.6109,-53.863,-33.306,1020.103,-726.25,-402.5,-953.75,165.68,-19.76,-421.04
695782.6609,-39.467,-23.363,1009.611,26.25,227.5,-1785.0,171.76,-24.32,-401.28
695782.7109,-47.946,-23.18,1022.726,-708.75,6623.75,-1750.0,162.64,-25.84,-411.92
695782.7609,-64.416,-39.711,1031.083,-297.5,-1583.75,-1575.0,177.84,-24.32,-398.24
695782.8109,-43.92,-19.398,1018.273,-507.5,-2170.0,-1820.0,171.76,-28.88,-407.36
695782.8609,-72.59,-29.768,1026.935,-603.75,8618.75,-1338.75,158.08,-38.0,-405.84
695782.9109,-55.449,-31.72,1036.268,-997.5,-11611.25,-1452.5,180.88,-36.48,-404.32
695782.9609,-32.208,-30.134,1025.349,-271.25,13431.25,-1391.25,155.04,-33.44,-393.68
695783.0109,-73.749,-27.145,1027.789,-875.0,-2353.75,-2100.0,173.28,-31.92,-395.2
695783.0609,-49.227,-18.91,979.599,-1023.75,-5495.0,-2450.0,167.2,-18.24,-410.4
695783.1109,-53.558,-21.533,983.93,-43.75,7201.25,-1741.25,168.72,-39.52,-390.64
695783.1609,-53.436,-15.067,979.599,-813.75,-3438.75,-2143.75,168.72,-30.4,-413.44
695783.2109,-54.473,-35.685,1030.107,-43.75,6641.25,-1487.5,165.68,-34.96,-404.32
695783.2609,-58.255,-32.452,1073.783,-1146.25,-5888.75,-1995.0,179.36,-34.96,-411.92
695783.3109,-42.822,-26.474,1024.861,-455.0,9817.5,-2808.75,152.0,-25.84,-404.32
695783.3609,-76.494,-32.086,1033.767,-367.5,-945.0,-1190.0,180.88,-39.52,-395.2
695783.411,-43.432,-33.611,1037.122,-717.5,-11821.25,-420.0,161.12,-28.88,-402.8
695783.4609,-50.813,-23.119,1030.778,-315.0,13300.0,-1137.5,176.32,-33.44,-398.24
695783.5109,-68.747,-36.051,1044.991,-1207.5,-691.25,-2257.5,174.8,-25.84,-405.84
695783.5609,-47.275,-22.082,1002.352,-463.75,4558.75,-2843.75,170.24,-42.56,-402.8
695783.6109,-62.586,-25.681,1012.051,-586.25,-1102.5,-2327.5,177.84,-31.92,-411.92
695783.6609,-39.345,-26.84,993.324,-315.0,-3841.25,-1715.0,182.4,-45.6,-395.2
695783.7109,-63.318,-25.803,1020.469,-306.25,7717.5,-682.5,167.2,-31.92,-401.28
695783.7609,-55.083,-26.047,1006.134,-761.25,-9073.75,-1723.75,168.72,-47.12,-419.52
695783.8109,-48.8,-22.509,1014.796,-26.25,12250.0,-1093.75,177.84,-42.56,-404.32
695783.8609,-70.638,-29.768,1030.778,-848.75,516.25,-1373.75,165.68,-24.32,-407.36
695783.9109,-36.051,-28.914,1034.011,-472.5,621.25,-1671.25,167.2,-41.04,-399.76
695783.9609,-69.479,-30.927,1039.379,-218.75,6212.5,-1321.25,185.44,-13.68,-390.64
695784.0109,-61.061,-26.718,1029.436,-822.5,-5783.75,-1960.0,167.2,-36.48,-418.0
695784.0609,-40.016,-27.45,1021.506,-236.25,5503.75,-1881.25,168.72,-28.88,-402.8
695784.1109,-58.499,-30.866,1029.802,-105.0,4690.0,-1303.75,165.68,-30.4,-407.36
695784.1609,-53.497,-32.025,1036.451,-402.5,-1478.75,-980.0,173.28,-22.8,-407.36
695784.2109,-49.41,-32.269,1042.978,-962.5,3193.75,-726.25,176.32,-22.8,-407.36
695784.2609,-60.39,-26.23,1026.081,-621.25,1058.75,-1785.0,171.76,-36.48,-410.4
695784.3109,-47.824,-25.254,1007.537,-463.75,2196.25,-1968.75,171.76,-41.04,-390.64
695784.361,-54.656,-25.193,1011.929,-271.25,4252.5,-2091.25,167.2,-47.12,-411.92
695784.4109,-48.617,-32.269,1034.865,-717.5,-2371.25,-1618.75,150.48,-16.72,-390.64
695784.4609,-47.031,-27.816,1030.107,-708.75,4611.25,-1557.5,168.72,-33.44,-413.44
695784.5109,-68.259,-31.781,1023.58,-393.75,2616.25,-1723.75,171.76,-31.92,-399.76
695784.5609,-48.678,-14.091,999.79,-577.5,-5608.75,-2240.0,174.8,-24.32,-399.76
695784.6109,-40.199,-24.888,986.492,-603.75,9922.5,-2528.75,171.76,-36.48,-404.32
695784.6609,-72.102,-36.539,1033.706,-227.5,-1688.75,-1610.0,174.8,-30.4,-398.24
695784.7109,-46.604,-20.496,1032.547,-507.5,-6247.5,-1251.25,165.68,-38.0,-402.8
695784.7609,-48.983,-37.637,1026.02,-673.75,7420.0,-1225.0,164.16,-39.52,-405.84
695784.8109,-64.965,-43.981,1057.496,691.25,2651.25,-682.5,162.64,-25.84,-414.96
695784.8609,-51.606,-24.095,1065.548,-927.5,-2537.5,-8.75,174.8,-30.4,-399.76
695784.9109,-47.824,-42.09,1049.444,-586.25,2275.0,-805.0,168.72,-24.32,-407.36
695784.9609,-64.843,-40.016,1081.53,-778.75,4576.25,-901.25,162.64,-42.56,-407.36
695785.0109,-71.37,-16.958,1031.022,-857.5,-411.25,-2616.25,174.8,-39.52,-401.28
695785.0609,-39.833,-30.805,1025.837,-1111.25,-7673.75,-1855.0,158.08,-25.84,-392.16
695785.1109,-51.423,-27.206,1033.096,402.5,14061.25,-1093.75,168.72,-27.36,-405.84
695785.1609,-82.899,-23.851,1035.597,-778.75,3106.25,-1382.5,165.68,-18.24,-407.36
695785.2109,-35.014,-36.844,1026.142,-630.0,-6221.25,-1986.25,190.0,-36.48,-392.16
695785.2609,-42.334,-26.047,1026.02,87.5,12372.5,-1478.75,170.24,-30.4,-393.68
695785.3109,-70.76,-30.378,1029.253,-813.75,-4418.75,-1715.0,167.2,-27.36,-392.16
695785.3609,-33.794,-27.023,1025.105,-577.5,1846.25,-1697.5,176.32,-25.84,-410.4
