TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
695220.8109,-958.127,-216.184,-189.71,-918.75,1067.5,-1706.25,623.2,228.0,63.84
695220.8609,-958.92,-218.014,-191.174,-87.5,1286.25,-2266.25,641.44,232.56,83.6
695220.9109,-958.371,-218.38,-189.893,-472.5,1321.25,-1837.5,639.92,241.68,60.8
695220.9609,-952.088,-219.295,-192.577,612.5,1977.5,-1890.0,644.48,228.0,68.4
695221.0109,-954.04,-221.369,-192.394,-1067.5,2922.5,-1715.0,653.6,241.68,65.36
695221.0609,-959.774,-216.001,-194.956,-892.5,2345.0,-1557.5,611.04,235.6,54.72
695221.1109,-956.846,-221.491,-194.285,691.25,1697.5,-2082.5,644.48,238.64,77.52
695221.1609,-957.7,-219.417,-192.76,-367.5,1417.5,-1723.75,636.88,253.84,80.56
695221.2109,-956.541,-221.979,-193.004,-341.25,1452.5,-2003.75,641.44,250.8,83.6
695221.2609,-955.809,-220.698,-192.394,-87.5,1820.0,-1802.5,636.88,234.08,68.4
695221.3109,-958.005,-222.345,-191.296,-437.5,1583.75,-1715.0,639.92,237.12,65.36
695221.3609,-958.127,-222.894,-192.333,-708.75,1680.0,-1680.0,638.4,232.56,86.64
695221.4109,-957.273,-222.101,-193.309,-463.75,1592.5,-1671.25,621.68,241.68,74.48
695221.4611,-957.151,-220.21,-188.917,-586.25,1680.0,-1207.5,649.04,214.32,74.48
695221.5109,-957.7,-217.953,-192.638,-498.75,2056.25,-1566.25,642.96,237.12,54.72
695221.5609,-960.323,-221.003,-195.2,-1225.0,1785.0,-1741.25,638.4,234.08,79.04
695221.6109,-956.602,-220.21,-190.991,-306.25,1373.75,-1741.25,642.96,223.44,68.4
695221.6609,-953.796,-218.868,-190.991,87.5,1732.5,-1846.25,626.24,237.12,66.88
695221.7109,-958.859,-220.515,-191.479,-700.0,1575.0,-1391.25,635.36,231.04,79.04
695221.7609,-955.199,-223.87,-195.139,-630.0,1863.75,-1785.0,627.76,240.16,59.28
695221.8109,-953.857,-218.136,-193.553,-1268.75,2038.75,-1461.25,639.92,221.92,65.36
695221.8609,-957.029,-221.552,-194.834,183.75,2187.5,-1872.5,633.84,235.6,59.28
695221.9109,-959.652,-225.456,-193.98,175.0,988.75,-1653.75,638.4,218.88,65.36
695221.9609,-956.358,-221.979,-189.344,-586.25,1032.5,-1881.25,644.48,217.36,68.4
695222.0109,-958.066,-222.345,-188.429,-892.5,980.0,-1750.0,642.96,240.16,66.88
695222.0609,-953.674,-222.223,-188.429,-481.25,2091.25,-1522.5,642.96,226.48,62.32
695222.1109,-957.883,-221.735,-186.355,-192.5,2406.25,-1750.0,650.56,244.72,63.84
695222.1609,-958.554,-220.942,-192.089,-883.75,2336.25,-1470.0,644.48,240.16,76.0
695222.2109,-956.663,-224.602,-194.285,-481.25,2038.75,-1321.25,635.36,234.08,72.96
695222.2609,-958.615,-217.953,-189.893,-533.75,1715.0,-1321.25,623.2,231.04,45.6
695222.3109,-958.737,-214.964,-192.699,-953.75,1688.75,-1583.75,629.28,237.12,86.64
695222.3609,-957.822,-220.82,-193.553,-1303.75,1627.5,-1723.75,627.76,238.64,79.04
695222.4109,-957.822,-226.737,-189.649,-253.75,1522.5,-1916.25,644.48,238.64,83.6
695222.4609,-954.711,-224.846,-188.551,385.0,1487.5,-1662.5,638.4,244.72,57.76
695222.5109,-955.504,-217.038,-190.259,-26.25,1181.25,-1898.75,633.84,232.56,80.56
695222.5609,-956.846,-223.87,-190.808,-1461.25,1268.75,-945.0,630.8,241.68,77.52
695222.6109,-953.308,-222.223,-191.967,-586.25,2441.25,-1128.75,630.8,232.56,66.88
695222.6609,-959.103,-221.125,-195.017,-638.75,2940.0,-1041.25,642.96,234.08,80.56
695222.7109,-960.75,-219.234,-195.322,-988.75,1933.75,-1330.0,642.96,228.0,71.44
695222.7609,-959.286,-218.685,-190.93,183.75,1190.0,-1636.25,639.92,241.68,86.64
695222.8109,-957.273,-217.465,-186.843,-1050.0,1286.25,-1391.25,638.4,252.32,71.44
695222.8609,-956.907,-218.685,-190.442,-883.75,1995.0,-1242.5,624.72,228.0,53.2
695222.9109,-956.541,-218.807,-192.089,-656.25,2423.75,-1163.75,638.4,235.6,65.36
695222.9609,-959.225,-217.16,-193.37,-1198.75,1863.75,-1373.75,629.28,234.08,62.32
695223.0109,-955.809,-219.051,-194.895,-840.0,1207.5,-1251.25,636.88,223.44,80.56
695223.0609,-955.809,-216.123,-194.346,-498.75,1137.5,-1268.75,641.44,244.72,77.52
695223.1109,-962.031,-215.635,-193.858,-638.75,822.5,-1365.0,644.48,218.88,80.56
695223.1609,-959.469,-216.55,-189.832,-1023.75,630.0,-1496.25,638.4,232.56,71.44
695223.2109,-955.748,-217.831,-186.172,-1006.25,883.75,-1837.5,630.8,226.48,63.84
695223.2609,-956.846,-218.746,-185.196,-192.5,1496.25,-2012.5,633.84,229.52,77.52
695223.3109,-958.127,-222.223,-186.843,-385.0,2310.0,-1925.0,638.4,240.16,79.04
695223.3609,-957.456,-220.149,-192.516,472.5,2642.5,-1995.0,641.44,232.56,88.16
695223.4109,-953.43,-215.818,-191.235,-875.0,2450.0,-1435.0,636.88,235.6,60.8
695223.461,-960.14,-215.757,-194.346,-533.75,2450.0,-1653.75,639.92,238.64,85.12
695223.5109,-959.347,-222.528,-192.15,192.5,1627.5,-1811.25,636.88,231.04,69.92
695223.5609,-957.883,-219.417,-189.1,-323.75,805.0,-1820.0,638.4,229.52,71.44
695223.6109,-957.395,-221.979,-188.673,-393.75,1032.5,-2012.5,650.56,226.48,77.52
695223.6609,-955.443,-223.809,-185.196,-332.5,1496.25,-1723.75,627.76,235.6,59.28
695223.7109,-958.493,-219.966,-186.172,-595.0,1522.5,-1382.5,636.88,247.76,80.56
695223.7609,-959.53,-223.016,-189.71,-498.75,1513.75,-1793.75,633.84,243.2,77.52
695223.8109,-953.613,-220.515,-187.453,-700.0,1890.0,-1321.25,633.84,231.04,62.32
695223.8609,-955.748,-221.064,-186.843,-647.5,2345.0,-1330.0,641.44,229.52,71.44
695223.9109,-958.676,-218.014,-190.503,-700.0,2362.5,-1706.25,630.8,232.56,71.44
695223.9609,-960.628,-222.65,-190.93,-735.0,1898.75,-1846.25,647.52,228.0,77.52
695224.0109,-955.992,-224.053,-189.344,-183.75,1601.25,-1741.25,624.72,241.68,82.08
695224.0609,-960.384,-218.929,-186.416,-437.5,1522.5,-1715.0,642.96,232.56,71.44
695224.1109,-961.848,-220.027,-189.039,-752.5,1373.75,-1741.25,647.52,244.72,86.64
695224.1609,-953.491,-222.345,-190.32,175.0,1995.0,-1793.75,633.84,232.56,66.88
695224.2109,-954.711,-220.515,-192.882,-901.25,2047.5,-1373.75,642.96,223.44,66.88
695224.2609,-961.36,-221.125,-189.161,-621.25,1531.25,-1671.25,630.8,237.12,57.76
695224.3109,-955.138,-221.369,-189.344,245.0,1128.75,-1907.5,626.24,240.16,89.68
695224.3609,-955.87,-223.87,-185.379,-437.5,1111.25,-1898.75,647.52,240.16,60.8
695224.4109,-955.931,-223.504,-185.806,-490.0,2021.25,-1531.25,638.4,228.0,88.16
695224.4609,-958.737,-222.711,-186.233,-525.0,2275.0,-1181.25,633.84,231.04,85.12
695224.5109,-956.907,-220.393,-190.137,-1058.75,2091.25,-1487.5,630.8,234.08,59.28
695224.5609,-959.774,-218.929,-190.137,-778.75,1461.25,-1653.75,642.96,231.04,69.92
695224.6109,-957.822,-223.87,-189.039,-113.75,1610.0,-1680.0,641.44,246.24,56.24
695224.6609,-955.382,-217.587,-188.185,-376.25,1653.75,-1330.0,633.84,226.48,65.36
695224.7109,-962.153,-218.685,-186.843,-490.0,1732.5,-1837.5,636.88,231.04,60.8
695224.7609,-959.591,-223.626,-188.673,-918.75,1907.5,-2021.25,629.28,235.6,69.92
695224.8109,-958.432,-222.528,-187.087,113.75,2100.0,-1890.0,646.0,221.92,66.88
695224.8609,-956.785,-222.223,-184.647,35.0,2266.25,-1846.25,641.44,241.68,68.4
695224.9109,-961.177,-221.613,-185.44,-647.5,2406.25,-1575.0,639.92,224.96,74.48
695224.9609,-955.443,-225.456,-187.392,-647.5,2511.25,-1540.0,655.12,241.68,59.28
695225.0109,-954.284,-220.942,-190.747,-997.5,2966.25,-1050.0,642.96,232.56,63.84
695225.0609,-960.14,-220.759,-196.054,148.75,2423.75,-1557.5,633.84,234.08,79.04
695225.1109,-956.663,-224.114,-189.649,455.0,1338.75,-2073.75,626.24,258.4,76.0
695225.1609,-956.785,-222.345,-188.917,-306.25,1181.25,-1881.25,629.28,237.12,79.04
695225.2109,-955.138,-225.151,-191.235,-857.5,1662.5,-1513.75,649.04,250.8,59.28
695225.2609,-956.663,-221.43,-187.27,-700.0,1706.25,-1505.0,636.88,229.52,76.0
695225.3109,-957.944,-221.064,-190.259,-936.25,1548.75,-1163.75,642.96,223.44,72.96
695225.3609,-959.774,-219.417,-190.442,-1015.0,1583.75,-1321.25,620.16,226.48,69.92
695225.4109,-955.016,-221.491,-187.453,-1050.0,1583.75,-980.0,653.6,218.88,66.88
695225.461,-954.65,-220.515,-189.161,-463.75,2135.0,-1181.25,641.44,238.64,53.2
695225.5109,-958.676,-218.685,-190.747,-770.0,1680.0,-1242.5,638.4,218.88,74.48
695225.5609,-959.652,-218.99,-190.32,-1260.0,1601.25,-1531.25,647.52,229.52,69.92
695225.6109,-957.822,-219.539,-186.477,-463.75,1925.0,-1522.5,629.28,249.28,66.88
695225.6609,-957.212,-218.441,-188.368,-96.25,2135.0,-1890.0,647.52,226.48,66.88
695225.7109,-958.859,-217.587,-189.832,-901.25,4217.5,-1347.5,633.84,243.2,72.96
695225.7609,-954.406,-220.82,-193.37,-498.75,2791.25,-1373.75,647.52,234.08,74.48
695225.8109,-954.894,-215.696,-195.139,-1872.5,2362.5,-726.25,641.44,240.16,57.76
695225.8609,-963.617,-219.905,-197.03,-428.75,2240.0,-1592.5,627.76,212.8,59.28
695225.9109,-957.334,-221.247,-191.967,437.5,516.25,-1715.0,638.4,221.92,72.96
695225.9609,-958.371,-217.343,-187.697,-673.75,490.0,-1618.75,629.28,232.56,71.44
695226.0109,-957.09,-219.966,-185.135,-1312.5,1303.75,-1312.5,647.52,249.28,86.64
695226.0609,-955.748,-216.794,-187.575,-770.0,2441.25,-1461.25,647.52,244.72,57.76
695226.1109,-958.615,-217.282,-190.442,-113.75,2555.0,-1855.0,632.32,237.12,54.72
695226.1609,-959.591,-218.441,-193.919,17.5,1557.5,-1942.5,646.0,231.04,62.32
695226.2109,-956.602,-217.404,-194.102,8.75,1443.75,-1881.25,641.44,228.0,74.48
695226.2609,-956.968,-216.733,-191.54,-446.25,1793.75,-1566.25,627.76,226.48,77.52
695226.3109,-959.469,-216.672,-192.455,-192.5,1671.25,-1872.5,632.32,234.08,63.84
695226.3609,-961.421,-224.602,-191.967,306.25,1303.75,-2406.25,649.04,228.0,79.04
695226.4119,-954.467,-222.833,-187.941,612.5,1286.25,-2231.25,638.4,243.2,62.32
695226.4609,-956.846,-222.345,-183.976,52.5,1820.0,-2065.0,632.32,250.8,86.64
695226.5109,-955.565,-221.674,-189.832,-875.0,2126.25,-1618.75,639.92,250.8,66.88
695226.5609,-958.188,-218.99,-190.015,-708.75,2362.5,-1435.0,627.76,262.96,68.4
695226.6109,-959.408,-225.944,-194.102,-157.5,2345.0,-1758.75,639.92,226.48,77.52
695226.6609,-961.604,-222.528,-191.967,-805.0,805.0,-1548.75,627.76,253.84,60.8
695226.7109,-956.724,-218.99,-188.124,-87.5,708.75,-1662.5,641.44,231.04,80.56
695226.7609,-957.883,-220.759,-184.891,-892.5,1251.25,-1557.5,624.72,240.16,83.6
695226.8109,-957.578,-223.87,-186.111,-665.0,1688.75,-1583.75,621.68,247.76,82.08
695226.8609,-958.066,-222.528,-186.965,-428.75,2021.25,-1680.0,649.04,220.4,65.36
695226.9109,-958.676,-217.831,-185.257,-918.75,1855.0,-1487.5,632.32,234.08,69.92
695226.9609,-960.506,-222.589,-187.941,-542.5,1636.25,-1522.5,635.36,226.48,83.6
695227.0109,-957.883,-221.796,-188.734,-43.75,1846.25,-1382.5,639.92,246.24,72.96
695227.0609,-959.286,-216.794,-186.66,-612.5,1951.25,-1618.75,639.92,234.08,63.84
695227.1109,-958.066,-219.783,-185.867,-997.5,1496.25,-1785.0,649.04,241.68,65.36
695227.1609,-960.445,-223.809,-192.577,-236.25,1688.75,-2108.75,618.64,243.2,60.8
695227.2109,-953.552,-222.772,-183.244,148.75,1680.0,-1785.0,652.08,226.48,71.44
695227.2609,-957.578,-223.443,-184.891,-402.5,1671.25,-1575.0,632.32,228.0,51.68
695227.3109,-957.761,-222.65,-183.61,-1155.0,1802.5,-1338.75,629.28,224.96,72.96
695227.3609,-954.284,-222.345,-188.856,-332.5,2310.0,-1680.0,644.48,235.6,57.76
695227.4109,-955.87,-221.979,-193.004,-1435.0,2266.25,-1347.5,636.88,228.0,68.4
695227.4609,-959.835,-222.833,-193.797,-770.0,1120.0,-1522.5,646.0,231.04,71.44
695227.5109,-956.663,-222.528,-188.856,603.75,927.5,-1933.75,644.48,240.16,51.68
695227.5609,-958.066,-222.467,-182.817,-586.25,1172.5,-1811.25,639.92,234.08,79.04
695227.6109,-959.042,-225.273,-184.586,-988.75,1426.25,-1610.0,650.56,240.16,76.0
695227.6609,-955.382,-223.687,-184.159,-507.5,2205.0,-1408.75,646.0,234.08,80.56
695227.7109,-959.286,-219.6,-186.05,-988.75,2126.25,-1190.0,642.96,234.08,77.52
695227.7609,-958.371,-223.016,-187.88,-1391.25,1776.25,-1373.75,641.44,228.0,71.44
695227.8109,-955.809,-222.101,-190.991,-420.0,1942.5,-1041.25,638.4,244.72,72.96
695227.8609,-959.225,-221.796,-188.429,-455.0,1863.75,-1120.0,618.64,240.16,71.44
695227.9109,-962.397,-217.953,-190.625,-1076.25,1837.5,-1916.25,635.36,231.04,89.68
695227.9609,-957.578,-222.162,-190.32,-1093.75,1671.25,-1557.5,639.92,231.04,57.76
695228.0109,-959.713,-222.589,-187.087,-140.0,1312.5,-1776.25,638.4,231.04,89.68
695228.0609,-951.234,-225.09,-181.109,-673.75,1233.75,-1583.75,632.32,220.4,72.96
695228.1109,-956.602,-221.003,-185.379,-980.0,1863.75,-980.0,630.8,234.08,86.64
695228.1609,-957.151,-222.101,-188.307,-927.5,2537.5,-1120.0,641.44,229.52,83.6
695228.2109,-957.456,-215.94,-190.503,-1303.75,2537.5,-726.25,627.76,234.08,71.44
695228.2609,-962.946,-218.868,-194.834,-26.25,2625.0,-1356.25,632.32,232.56,74.48
695228.3109,-958.92,-219.173,-192.699,-1286.25,1347.5,-1321.25,624.72,232.56,59.28
695228.3609,-959.103,-217.099,-190.015,-1041.25,1207.5,-1583.75,646.0,229.52,76.0
695228.411,-958.31,-218.868,-189.832,-665.0,1400.0,-1776.25,644.48,237.12,65.36
695228.4609,-956.724,-217.953,-186.782,-638.75,1898.75,-1461.25,642.96,226.48,65.36
695228.5109,-956.358,-215.391,-186.538,-1181.25,2135.0,-1251.25,638.4,214.32,74.48
695228.5609,-960.323,-218.624,-188.673,-1443.75,1785.0,-1268.75,632.32,240.16,79.04
695228.6109,-957.7,-217.953,-190.93,-542.5,1575.0,-962.5,630.8,226.48,72.96
695228.6609,-957.517,-216.794,-187.27,-26.25,1846.25,-1373.75,647.52,238.64,66.88
695228.7109,-960.323,-212.951,-188.368,-831.25,1557.5,-1531.25,633.84,226.48,77.52
695228.7609,-961.36,-217.465,-187.88,-1050.0,1802.5,-1680.0,632.32,215.84,88.16
695228.8109,-960.323,-217.648,-186.782,-411.25,1338.75,-1995.0,630.8,234.08,71.44
695228.8609,-955.321,-217.465,-184.891,87.5,1496.25,-2327.5,636.88,211.28,76.0
695228.9109,-958.432,-219.051,-185.501,-507.5,1951.25,-1855.0,638.4,240.16,57.76
695228.9609,-953.857,-218.441,-187.392,323.75,2493.75,-1995.0,639.92,243.2,86.64
695229.0109,-957.639,-216.672,-187.27,-752.5,2432.5,-1505.0,635.36,229.52,88.16
695229.0609,-961.421,-215.696,-194.651,-157.5,2257.5,-1960.0,635.36,226.48,72.96
695229.1109,-961.421,-221.674,-192.455,175.0,778.75,-1907.5,642.96,232.56,74.48
695229.1609,-957.639,-216.611,-185.379,87.5,936.25,-2047.5,629.28,243.2,60.8
695229.2109,-956.846,-222.04,-184.403,-402.5,1470.0,-2091.25,635.36,223.44,86.64
695229.2609,-954.101,-221.552,-185.379,-201.25,2047.5,-1960.0,638.4,234.08,63.84
695229.3109,-960.14,-222.65,-186.172,-183.75,1916.25,-1645.0,644.48,224.96,76.0
695229.3611,-955.931,-221.552,-189.1,-726.25,2091.25,-1548.75,646.0,237.12,65.36
695229.4109,-958.432,-222.772,-189.344,-822.5,2135.0,-1575.0,635.36,241.68,51.68
695229.4609,-959.713,-220.698,-188.307,-542.5,2091.25,-1312.5,646.0,224.96,68.4
695229.5109,-958.737,-216.489,-187.697,-883.75,1942.5,-1181.25,646.0,238.64,66.88
695229.5609,-962.885,-219.478,-189.832,-1085.0,1828.75,-1566.25,649.04,218.88,77.52
695229.6109,-961.177,-220.881,-188.307,-411.25,2091.25,-2152.5,639.92,224.96,76.0
695229.6609,-954.223,-222.223,-186.111,-70.0,1417.5,-1820.0,635.36,221.92,59.28
695229.7109,-956.358,-218.807,-189.344,-61.25,1697.5,-1636.25,635.36,235.6,82.08
695229.7609,-958.493,-221.613,-187.636,-953.75,1435.0,-1601.25,629.28,241.68,62.32
695229.8109,-952.515,-221.125,-187.575,-463.75,2222.5,-1653.75,644.48,224.96,76.0
695229.8609,-956.175,-220.393,-191.357,-1120.0,2625.0,-1391.25,642.96,241.68,59.28
695229.9109,-963.678,-220.942,-192.76,-673.75,1540.0,-1610.0,632.32,249.28,83.6
695229.9609,-957.212,-221.43,-188.307,332.5,1251.25,-1890.0,630.8,229.52,77.52
695230.0109,-957.578,-220.576,-183.732,-516.25,866.25,-1636.25,635.36,238.64,62.32
695230.0609,-956.663,-223.138,-185.44,-848.75,1373.75,-1513.75,639.92,218.88,69.92
695230.1109,-957.578,-222.284,-186.172,-332.5,2388.75,-1496.25,620.16,228.0,45.6
695230.1609,-958.432,-219.478,-190.259,-630.0,2056.25,-1400.0,653.6,229.52,74.48
695230.2109,-957.761,-219.356,-189.1,-1155.0,1610.0,-1225.0,632.32,238.64,83.6
695230.2609,-958.859,-219.6,-188.612,-385.0,1610.0,-1172.5,630.8,226.48,85.12
695230.3109,-958.737,-218.319,-189.832,-183.75,1732.5,-1225.0,652.08,232.56,63.84
695230.3609,-958.066,-216.733,-190.564,-796.25,1645.0,-1688.75,623.2,249.28,72.96
695230.4109,-957.761,-218.38,-188.612,-1163.75,1496.25,-1680.0,642.96,224.96,74.48
695230.4609,-958.981,-221.918,-188.124,236.25,2117.5,-1942.5,635.36,246.24,82.08
695230.5109,-957.09,-221.003,-183.488,157.5,1610.0,-1855.0,647.52,226.48,80.56
695230.5609,-959.103,-219.722,-185.867,-498.75,1820.0,-1662.5,629.28,246.24,76.0
695230.6109,-953.125,-221.796,-190.381,-743.75,2205.0,-1268.75,630.8,240.16,63.84
695230.6609,-958.005,-218.929,-191.723,-682.5,2878.75,-1268.75,639.92,226.48,74.48
695230.7109,-962.092,-221.735,-195.017,437.5,2161.25,-1898.75,626.24,231.04,57.76
695230.7609,-961.055,-224.358,-190.686,-481.25,1015.0,-1540.0,656.64,212.8,63.84
695230.8109,-955.138,-218.441,-186.538,-603.75,1408.75,-1855.0,641.44,252.32,54.72
695230.8609,-958.066,-219.722,-183.61,-918.75,1496.25,-1890.0,632.32,234.08,66.88
695230.9109,-956.48,-225.456,-185.318,-463.75,2161.25,-1408.75,636.88,234.08,63.84
695230.9609,-956.236,-218.258,-186.172,-437.5,2677.5,-1312.5,633.84,228.0,63.84
695231.0109,-956.053,-219.417,-189.039,-1417.5,2843.75,-1347.5,641.44,223.44,72.96
695231.0609,-959.042,-221.247,-193.004,-428.75,2668.75,-1260.0,621.68,238.64,74.48
695231.1109,-959.591,-222.833,-195.2,-175.0,2222.5,-1382.5,633.84,231.04,74.48
695231.1609,-962.458,-217.099,-194.773,-1190.0,1898.75,-1426.25,639.92,244.72,54.72
695231.2109,-953.979,-218.807,-195.505,-1155.0,1968.75,-1373.75,636.88,232.56,71.44
695231.2609,-960.201,-218.197,-195.871,-918.75,1146.25,-1006.25,632.32,228.0,66.88
695231.3109,-958.432,-216.306,-192.089,227.5,1102.5,-1960.0,621.68,238.64,74.48
695231.361,-953.979,-220.942,-187.697,-743.75,603.75,-1741.25,641.44,220.4,80.56
695231.4109,-959.408,-218.258,-188.612,-848.75,1382.5,-1172.5,629.28,247.76,77.52
695231.4609,-960.872,-219.173,-188.917,-945.0,1671.25,-1338.75,642.96,215.84,68.4
695231.5109,-952.881,-214.842,-188.246,-525.0,1995.0,-980.0,636.88,246.24,68.4
695231.5609,-956.907,-221.491,-192.821,-1198.75,2126.25,-1190.0,630.8,221.92,77.52
695231.6109,-962.58,-216.855,-192.089,-1820.0,1155.0,-840.0,647.52,215.84,77.52
695231.6609,-957.578,-217.465,-189.283,-700.0,1417.5,-1566.25,632.32,234.08,57.76
695231.7109,-958.249,-217.648,-191.296,-463.75,1723.75,-1601.25,647.52,226.48,68.4
695231.7609,-958.493,-217.709,-190.686,-752.5,2117.5,-1417.5,650.56,237.12,65.36
695231.8109,-959.225,-214.659,-191.662,-962.5,1925.0,-1076.25,644.48,218.88,68.4
695231.8609,-959.286,-216.184,-190.32,-752.5,1540.0,-1522.5,638.4,232.56,71.44
695231.9109,-959.408,-216.184,-194.59,-105.0,778.75,-1408.75,629.28,235.6,57.76
695231.9609,-956.846,-216.001,-188.002,-358.75,1767.5,-1207.5,638.4,205.2,72.96
695232.0109,-959.591,-213.5,-189.954,-936.25,2380.0,-1583.75,632.32,220.4,72.96
695232.0609,-963.251,-214.842,-190.259,-901.25,1960.0,-1811.25,642.96,217.36,71.44
695232.1109,-958.371,-216.733,-189.832,140.0,1793.75,-2196.25,639.92,234.08,62.32
695232.1609,-960.445,-219.173,-184.22,-183.75,1575.0,-1968.75,633.84,243.2,71.44
695232.2109,-958.554,-216.428,-189.466,-577.5,2397.5,-1881.25,639.92,223.44,68.4
695232.2609,-957.7,-217.221,-193.065,-822.5,2502.5,-1995.0,627.76,228.0,71.44
695232.3109,-958.127,-213.927,-192.577,26.25,2572.5,-1820.0,647.52,237.12,89.68
695232.3609,-958.249,-216.855,-195.322,463.75,2310.0,-2353.75,635.36,238.64,66.88
695232.4109,-963.068,-222.955,-192.943,-262.5,1172.5,-2082.5,650.56,228.0,79.04
695232.4609,-954.528,-217.892,-187.88,498.75,892.5,-2283.75,632.32,249.28,69.92
695232.5109,-957.029,-219.539,-186.965,-96.25,1303.75,-2353.75,630.8,220.4,74.48
695232.5609,-956.114,-222.04,-186.05,-350.0,2065.0,-1968.75,633.84,237.12,71.44
695232.6109,-955.016,-223.077,-187.026,-245.0,2213.75,-1680.0,627.76,228.0,63.84
695232.6609,-958.188,-220.454,-187.819,-516.25,2170.0,-1793.75,633.84,241.68,76.0
695232.7109,-956.602,-221.979,-190.747,-831.25,1557.5,-1505.0,639.92,246.24,77.52
695232.7609,-958.066,-220.515,-189.527,-770.0,1916.25,-1242.5,627.76,237.12,86.64
695232.8109,-960.079,-216.794,-191.479,-848.75,2012.5,-1365.0,623.2,244.72,72.96
695232.8609,-960.079,-215.94,-194.102,-1207.5,1487.5,-1645.0,621.68,237.12,79.04
695232.9109,-958.615,-223.077,-190.442,-245.0,1645.0,-2170.0,629.28,244.72,72.96
695232.9609,-952.454,-220.881,-187.88,183.75,1190.0,-1741.25,629.28,234.08,60.8
695233.0109,-956.236,-220.088,-188.124,-472.5,1977.5,-1776.25,649.04,228.0,65.36
695233.0609,-957.456,-220.881,-189.283,-857.5,1662.5,-1557.5,649.04,243.2,60.8
695233.1109,-958.432,-218.441,-191.235,113.75,1846.25,-1610.0,629.28,218.88,72.96
695233.1609,-956.785,-219.417,-195.688,-595.0,2747.5,-1557.5,649.04,243.2,72.96
695233.2109,-961.482,-219.295,-193.797,-533.75,1636.25,-1653.75,633.84,238.64,48.64
695233.2609,-958.432,-219.905,-189.832,691.25,761.25,-2065.0,639.92,220.4,77.52
695233.3109,-956.236,-218.014,-187.453,-122.5,761.25,-2126.25,627.76,243.2,68.4
695233.361,-956.236,-218.563,-185.379,-1977.5,980.0,-1513.75,646.0,228.0,74.48
695233.4109,-959.103,-224.785,-186.599,-901.25,822.5,-1898.75,650.56,249.28,69.92
695233.4609,-958.432,-222.223,-187.941,43.75,813.75,-1645.0,629.28,214.32,69.92
695233.5109,-955.443,-223.26,-181.719,-656.25,1557.5,-1505.0,638.4,226.48,72.96
695233.5609,-959.347,-224.358,-182.329,-542.5,1977.5,-1706.25,630.8,224.96,60.8
695233.6109,-958.859,-220.027,-184.952,-113.75,2108.75,-1111.25,629.28,226.48,80.56
695233.6609,-958.493,-218.014,-185.867,-507.5,1531.25,-1750.0,641.44,243.2,60.8
695233.7109,-958.127,-218.685,-187.514,-936.25,1233.75,-1776.25,627.76,228.0,63.84
695233.7609,-958.554,-225.395,-184.098,420.0,1933.75,-1828.75,641.44,228.0,76.0
695233.8109,-954.467,-223.504,-182.451,455.0,1627.5,-1706.25,624.72,244.72,59.28
695233.8609,-962.885,-222.528,-183.915,-315.0,1925.0,-1951.25,636.88,235.6,71.44
695233.9109,-960.811,-222.589,-183.366,-1225.0,1452.5,-1461.25,633.84,228.0,72.96
695233.9609,-954.345,-220.881,-183.122,-367.5,2555.0,-1435.0,646.0,229.52,68.4
695234.0109,-960.506,-223.26,-188.856,-297.5,2555.0,-1548.75,635.36,244.72,42.56
695234.0609,-959.896,-222.101,-188.978,-1207.5,1330.0,-1356.25,629.28,229.52,77.52
695234.1109,-956.724,-220.881,-185.562,-218.75,1540.0,-2143.75,642.96,252.32,69.92
695234.1609,-957.395,-222.223,-185.806,-490.0,1741.25,-1557.5,633.84,237.12,65.36
695234.2109,-957.334,-223.443,-186.965,-1137.5,1890.0,-1400.0,652.08,232.56,71.44
695234.2609,-958.371,-224.907,-186.172,-630.0,2038.75,-1242.5,638.4,232.56,69.92
695234.3111,-957.7,-220.21,-185.44,-490.0,1793.75,-1347.5,641.44,234.08,79.04
695234.3609,-960.262,-222.04,-187.453,-822.5,2178.75,-1347.5,630.8,249.28,77.52
695234.4109,-959.835,-221.308,-188.002,-586.25,1645.0,-1093.75,639.92,231.04,69.92
695234.4609,-957.09,-219.051,-187.941,-647.5,2240.0,-1251.25,632.32,244.72,71.44
695234.5109,-959.835,-218.38,-188.002,-945.0,2222.5,-1443.75,642.96,226.48,69.92
695234.5609,-961.543,-220.393,-188.978,-1365.0,1461.25,-1190.0,636.88,240.16,69.92
695234.6109,-957.578,-222.711,-186.843,481.25,1855.0,-2170.0,627.76,234.08,68.4
695234.6609,-955.687,-221.979,-184.342,-245.0,1382.5,-1776.25,644.48,226.48,74.48
695234.7109,-959.347,-219.905,-185.257,-787.5,1898.75,-1461.25,650.56,234.08,57.76
695234.7609,-958.981,-219.783,-186.416,-813.75,2275.0,-1338.75,632.32,238.64,79.04
695234.8109,-958.31,-215.208,-189.1,-997.5,2485.0,-980.0,649.04,247.76,50.16
695234.8609,-956.968,-219.661,-192.76,-367.5,2913.75,-1408.75,635.36,226.48,69.92
695234.9109,-959.286,-220.698,-192.15,-603.75,1382.5,-1242.5,652.08,232.56,62.32
695234.9609,-959.042,-219.417,-188.368,-70.0,1321.25,-1636.25,630.8,229.52,57.76
695235.0109,-958.371,-220.82,-189.954,-271.25,1627.5,-1732.5,626.24,237.12,80.56
